ID,Main,Location,Corporation,Href,Date
23,Diákmunka - Beágyazott Szoftverf...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-beagyazott-szoftverfejleszto-gyakornok/5616000,2023-04-17
24,Diákmunka - Szoftver- és rendsze...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/dunakeszi/diakmunka-szoftveres-rendszerfejleszto-gyakornok/5618000,2023-04-17
25,Diákmunka - Intelligence Analyst...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiii-kerulet/diakmunka-intelligence-analyst-intern/5619000,2023-04-17
26,Diákmunka - Analízis mérnök gyak...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-analizis-mernok-gyakornok/5620000,2023-04-17
27,Backend Fejlesztő ,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/backend-fejleszto-mediorsenior/5609000,2023-04-17
28,Digital Product Assistance,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/digital-product-assistance/5610000,2023-04-17
29,Flutter Developer - junior/medio...,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/flutter-developer-juniormediorsenior/5612000,2023-04-17
30,Senior IT Project Manager ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-it-project-manager-m365-project/5601000,2023-04-17
31,Solution Architect,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/solution-architect/5602000,2023-04-17
32,Portfolio Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/portfolio-analyst/5604000,2023-04-17
33,SAP Ariba Expert,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-ariba-expert/5605000,2023-04-17
34,SAP SCM Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-scm-consultantanalyst/5606000,2023-04-17
35,Trainings Specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/trainings-specialist/5607000,2023-04-17
36,Embedded developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/embedded-developer/5608000,2023-04-17
37,Data Engineer - OPJ,Budapest,starjobs,https://itpeople.hu/allasok/budapest/data-engineer-opj/5595000,2023-04-17
38,Systems Design Engineer,Budapest,starjobs,https://itpeople.hu/allasok/budapest/systems-design-engineer/5596000,2023-04-17
39,Diákmunka - IT ÜZEMELTETŐ GYAKORNOK,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-it-uzemelteto-gyakornok/5588000,2023-04-17
40,Diákmunka - IT FEJLESZTÉSI GYAKO...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-it-fejlesztesi-gyakornok/5589000,2023-04-17
41,German speaking System Implement...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/german-speaking-system-implementation-specialist-onsite/5575000,2023-04-17
42,Solution Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/solution-architect/5580000,2023-04-17
43,Network Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/network-engineer/5581000,2023-04-17
44,Beágyazott szoftverfejlesztő mér...,Veszprém megye,Randstad Hungary Kft,https://itpeople.hu/allasok/veszprem/beagyazott-szoftverfejleszto-mernok-junior/5583000,2023-04-17
45,ADAS Software Engineer,Veszprém megye,Randstad Hungary Kft,https://itpeople.hu/allasok/veszprem/adas-software-engineer/5584000,2023-04-17
46,Senior Software Development Engi...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-software-development-engineer/5585000,2023-04-17
47,Senior DevOps Engineer,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/senior-devops-engineer/5571000,2023-04-17
48,C# UI UX DEVELOPER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/c-ui-ux-developer/5570000,2023-04-17
49,RENDSZERSZERVEZŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/rendszerszervezo/5569000,2023-04-17
50,FRONTEND FEJLESZTŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/frontend-fejleszto/5568000,2023-04-17
51,IT ÜZLETI ELEMZŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-uzleti-elemzo/5567000,2023-04-17
52,LEAD FULL STACK DEVELOPER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/lead-full-stack-developer/5566000,2023-04-17
53,LEAD FULL STACK DEVELOPER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/lead-full-stack-developer/5565000,2023-04-17
54,SENIOR .NET FEJLESZTŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/senior-net-fejleszto/5564000,2023-04-17
55,TECHNIKAI VEZETŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/technikai-vezeto/5563000,2023-04-17
56,REQUIREMENT ENGINEER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/requirement-engineer/5562000,2023-04-17
57,SENIOR L2/L3 APPLICATION SUPPORT...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/senior-l2l3-application-support-analyst/5561000,2023-04-17
58,IT ÜZLETI ELEMZŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-uzleti-elemzo/5560000,2023-04-17
59,MANUÁLIS TESZTELŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/manualis-tesztelo/5559000,2023-04-17
60,GERMAN-SPEAKING SERVICE DESK TEA...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/german-speaking-service-desk-team-leader/5558000,2023-04-17
61,SZENIOR MANUÁLIS TESZTELŐ / SENI...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/szenior-manualis-tesztelosenior-qa-analyst/5557000,2023-04-17
62,IT CUSTOMER SUPPORT WITH GERMAN ...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-customer-support-with-german-language-skills/5556000,2023-04-17
63,IT CUSTOMER SUPPORT WITH FRENCH ...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-customer-support-with-french-language-skills/5555000,2023-04-17
64,AUTOMATION DEVELOPER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/automation-developer/5554000,2023-04-17
65,IT CUSTOMER SUPPORT WITH ITALIAN...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-customer-support-with-italian-language-skills/5553000,2023-04-17
66,JOGOSULTSÁGI SZAKÉRTŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/jogosultsagi-szakerto/5552000,2023-04-17
67,STUDY DATA LEAD,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/study-data-lead/5551000,2023-04-17
68,AUTOMATA TESZTELŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/automata-tesztelo/5550000,2023-04-17
69,SLOVENIAN SERVICE DESK,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/slovenian-service-desk/5549000,2023-04-17
70,IT SALES SPECIALIST,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-sales-specialist/5548000,2023-04-17
71,Szenior Üzleti Elemző,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/szenior-uzleti-elemzo/5547000,2023-04-17
72,Senior IT Consultant for Custome...,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/senior-it-consultant-for-customer-service-processes/5546000,2023-04-17
73,SAP-PP IT Expert,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-pp-it-expert/5545000,2023-04-17
74,SAP SD Expert,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-sd-expert/5544000,2023-04-17
75,SAP QM IT Expert,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-qm-it-expert/5543000,2023-04-17
76,SAP QM Consultant,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-qm-consultant/5542000,2023-04-17
77,SAP IT Senior Specialist for Mas...,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-it-senior-specialist-for-master-data-processes-/5541000,2023-04-17
78,SAP Ariba IT Expert,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-ariba-it-expert/5540000,2023-04-17
79,SAP APO-DP Specialist,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-apo-dp-specialist/5539000,2023-04-17
80,.NET FEJLESZTŐ,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/net-fejleszto/5538000,2023-04-17
81,SAP GTS IT Expert - remote,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/sap-gts-it-expert-remote/5537000,2023-04-17
82,Polish Speaking Service Desk,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest-xi-kerulet/polish-speaking-service-desk/5536000,2023-04-17
83,German Service Desk Team Leader,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest-xi-kerulet/german-service-desk-team-leader/5535000,2023-04-17
84,Junior/Medior Rendszerszervező,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/juniormedior-rendszerszervezo/5515000,2023-04-17
85,SAP IT Application consultant Co...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-it-application-consultant-controlling/5518000,2023-04-17
86,SAP IBP Consultant,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-ibp-consultant/5519000,2023-04-17
87,SAP Senior Consultant - Producti...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-senior-consultant-production-planning/5520000,2023-04-17
88,SAP Consultant ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-consultant-pp/5521000,2023-04-17
89,SAP ABAP Developer - Specialist,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-abap-developer-specialist/5522000,2023-04-17
90,Ariba Functional Admin,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/ariba-functional-admin/5523000,2023-04-17
91,Rendszerszervező,Budapest,ulyssys.hu,https://itpeople.hu/allasok/budapest/rendszerszervezo/5509000,2023-04-17
92,Embedded Software Systems Test E...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/embedded-software-systems-test-engineer/5489000,2023-04-17
93,English Speaking IT helpdesk,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/english-speaking-it-helpdesk/5490000,2023-04-17
94,Function developer - transmission,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/function-developer-transmission/5491000,2023-04-17
95,Termékmenedzser ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/termekmenedzser-berugyi-szoftver/5492000,2023-04-17
96,Értékesítési menedzser ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/ertekesitesi-menedzser-itcrm-terulet/5493000,2023-04-17
97,Test Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/test-engineer/5494000,2023-04-17
98,IT specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/it-specialist/5495000,2023-04-17
99,Frontend Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/frontend-software-engineer/5497000,2023-04-17
100,Python Developer for Engineering...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/python-developer-for-engineering-expert/5498000,2023-04-17
101,Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer-java-fintech/5499000,2023-04-17
102,Security Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/security-architect/5500000,2023-04-17
103,System Installation Specialist ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/system-installation-specialist-german-speaking/5502000,2023-04-17
104,Senior Technical Project Manager,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-technical-project-manager/5455000,2023-04-17
105,Software Engineer – „IDAM-EHL-SE”,Budapest,starjobs,https://itpeople.hu/allasok/budapest/software-engineer-–-„idam-ehl-se”/5457000,2023-04-17
106,Tesztautomatizáló / szoftvertesz...,Budapest,starjobs,https://itpeople.hu/allasok/budapest/tesztautomatizaloszoftvertesztelo/5459000,2023-04-17
107,Beágyazott programozó,Budapest,starjobs,https://itpeople.hu/allasok/budapest/beagyazott-programozo/5460000,2023-04-17
108,Sr. Staff Software Architect,Budapest,starjobs,https://itpeople.hu/allasok/budapest/sr-staff-software-architect/5461000,2023-04-17
109,DevOps Fejlesztő,Budapest,starjobs,https://itpeople.hu/allasok/budapest/devops-fejleszto/5462000,2023-04-17
110,Python Developer,Budapest,starjobs,https://itpeople.hu/allasok/budapest/python-developer/5463000,2023-04-17
111,"Software Engineer - ""EHL-AW""",Budapest,starjobs,https://itpeople.hu/allasok/budapest/software-engineer-ehl-aw/5465000,2023-04-17
112,Senior SW Developer: Full Stack ...,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-sw-developer:-full-stack-engineer/5467000,2023-04-17
113,IT - Systems Engineer,Budapest,starjobs,https://itpeople.hu/allasok/budapest/it-systems-engineer/5469000,2023-04-17
114,Senior Data Scientist,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-data-scientist/5470000,2023-04-17
115,Inserat Allgemein,Budapest,starjobs,https://itpeople.hu/allasok/budapest/inserat-allgemein/5472000,2023-04-17
116,Inserat Allgemein II,Budapest,starjobs,https://itpeople.hu/allasok/budapest/inserat-allgemein-ii/5473000,2023-04-17
117,Application Manager,Heves megye,starjobs,https://itpeople.hu/allasok/gyongyos/application-manager/5474000,2023-04-17
118,Incident Manager,Budapest,starjobs,https://itpeople.hu/allasok/budapest/incident-manager/5475000,2023-04-17
119,Java alkalmazásszerver üzemeltető,Budapest,starjobs,https://itpeople.hu/allasok/budapest/java-alkalmazasszerver-uzemelteto/5476000,2023-04-17
120,Angular Developer,Budapest,starjobs,https://itpeople.hu/allasok/budapest/angular-developer/5477000,2023-04-17
121,Inserat Allgemein III,Budapest,starjobs,https://itpeople.hu/allasok/budapest/inserat-allgemein-iii/5478000,2023-04-17
122,Senior Business Analyst,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-business-analyst/5479000,2023-04-17
123,Senior Angular ,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-angular-frontend-developer/5480000,2023-04-17
124,Senior Angular ,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-angular-backend-developer/5481000,2023-04-17
125,Senior DevOps,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-devops/5482000,2023-04-17
126,Technical Lead ,Budapest,starjobs,https://itpeople.hu/allasok/budapest/technical-lead-lead-developerqa/5483000,2023-04-17
127,Solution Architect,Budapest,starjobs,https://itpeople.hu/allasok/budapest/solution-architect/5484000,2023-04-17
128,Senior Test Automation Engineer,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-test-automation-engineer/5485000,2023-04-17
129,Senior IT értékesítő,Budapest,starjobs,https://itpeople.hu/allasok/budapest/senior-it-ertekesito/5486000,2023-04-17
130,Java EE fejlesztő ,Budapest,ulyssys.hu,https://itpeople.hu/allasok/budapest/java-ee-fejleszto-standard/5453000,2023-04-17
131,Infrastructure Engineer,Budapest,jobsgarden.hu,https://itpeople.hu/allasok/budapest/infrastructure-engineer/5452000,2023-04-17
132,ORACLE FUSION ANALYST,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/oracle-fusion-analyst/5451000,2023-04-17
133,SENIOR DATA ENGINEER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/senior-data-engineer/5450000,2023-04-17
134,CZECH AND SLOVAK SERVICE DESK,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/czech-and-slovak-service-desk/5449000,2023-04-17
135,FRONTEND FEJLESZTŐ ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/frontend-fejleszto-angular/5448000,2023-04-17
136,FRENCH SPEAKING SERVICE DESK TEA...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/french-speaking-service-desk-team-leader/5447000,2023-04-17
137,IT ÜZLETI ELEMZŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/it-uzleti-elemzo/5446000,2023-04-17
138,MESTERSÉGES INTELLIGENCIA SZAKÉRTŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/mesterseges-intelligencia-szakerto/5445000,2023-04-17
139,FULL-STACK FEJLESZTŐ ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/full-stack-fejleszto-java-angular/5444000,2023-04-17
140,CLINICAL PROGRAMMER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/clinical-programmer/5443000,2023-04-17
141,DUTCH SERVICE DESK,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/dutch-service-desk/5442000,2023-04-17
142,AUTOMATA TESZTELŐ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/automata-tesztelo/5441000,2023-04-17
143,SLOVENIAN SERVICE DESK,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/slovenian-service-desk/5440000,2023-04-17
144,FULLSTACK FEJLESZTŐ ,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/fullstack-fejleszto-/5439000,2023-04-17
145,STATISTICAL PROGRAMMER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/statistical-programmer/5438000,2023-04-17
146,SUBMISSION PUBLISHER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/submission-publisher/5437000,2023-04-17
147,MEDICAL REVIEWER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/medical-reviewer/5436000,2023-04-17
148,MEDIOR DEVOPS ENGINEER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/medior-devops-engineer/5435000,2023-04-17
149,CLINICAL DATA MANAGER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/clinical-data-manager/5434000,2023-04-17
150,MICROSTRATEGY ARHITECT,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/microstrategy-arhitect/5433000,2023-04-17
151,SENIOR FUNCTIONAL ANALYST,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/senior-functional-analyst/5432000,2023-04-17
152,C# UI UX DEVELOPER,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/c-ui-ux-developer/5431000,2023-04-17
153,POLISH SERVICE DESK,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/polish-service-desk/5430000,2023-04-17
154,TEST AUTOMATION ENGINEER WITH PY...,Budapest,Fox HR Consulting Ltd. ,https://itpeople.hu/allasok/budapest/test-automation-engineer-with-pytest/5429000,2023-04-17
155,Diákmunka - IT gyakornok Budapest,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-it-gyakornok-budapest/5420000,2023-04-17
156,Diákmunka - NI CRIO ILLESZTŐ PRO...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-ni-crio-illeszto-program-fejleszto-gyakornok-/5421000,2023-04-17
157,Diákmunka -  TestFactory framewo...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunkatestfactory-framework-developer-intern/5422000,2023-04-17
158,Diákmunka - DevOps Engineer Trainee,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-devops-engineer-trainee/5424000,2023-04-17
159,Tervezőmérnök,Pest megye,IJob,https://itpeople.hu/allasok/pest-megye/tervezomernok/5418000,2023-04-17
160,Java Backend fejlesztő,Országos,IJob,https://itpeople.hu/allasok/orszagos/java-backend-fejleszto/5417000,2023-04-17
161,Agilis rendszergazda,Pest megye,IJob,https://itpeople.hu/allasok/pest-megye/agilis-rendszergazda/5416000,2023-04-17
162,DevOps Engineer IoT Cloud,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer-iot-cloud/5377000,2023-04-17
163,Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer-angularjsjava/5378000,2023-04-17
164,Cloud Data Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cloud-data-engineer/5379000,2023-04-17
165,Java_JavaScript Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java_javascript-developer/5380000,2023-04-17
166,Enterprise architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/enterprise-architect/5381000,2023-04-17
167,Software Engineering Lead,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineering-lead/5382000,2023-04-17
168,Identity & Access Management ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/identityaccess-management-iam-analyst/5383000,2023-04-17
169,Advanced IT Audit Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/advanced-it-audit-analyst/5384000,2023-04-17
170,Junior PHP Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/junior-php-developer/5385000,2023-04-17
171,Junior Golang Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/junior-golang-developer/5386000,2023-04-17
172,Medior Linux Rendszergazda,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/medior-linux-rendszergazda/5387000,2023-04-17
173,Linux Fejlesztőmérnök,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/linux-fejlesztomernok/5388000,2023-04-17
174,Back end developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/back-end-developer/5389000,2023-04-17
175,Linux System Administrator,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/linux-system-administrator/5390000,2023-04-17
176,Specialist IT PA Governance & St...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/specialist-it-pa-governancestrategy/5393000,2023-04-17
177,Application Support Specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/application-support-specialist/5394000,2023-04-17
178,Mobilfejlesztő,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/mobilfejleszto/5395000,2023-04-17
179,IT Network Specialist ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/it-network-specialist-wan-lan-wlan/5396000,2023-04-17
180,C Software Engineer,Veszprém megye,Randstad Hungary Kft,https://itpeople.hu/allasok/veszprem/c-software-engineer/5398000,2023-04-17
181,SAP Master Data Application Cons...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-master-data-application-consultant/5399000,2023-04-17
182,Intermediate/Senior DevOps Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/intermediatesenior-devops-engineer/5402000,2023-04-17
183,Intermediate DevOps Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/intermediate-devops-engineer/5403000,2023-04-17
184,Application Support Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/application-support-engineer/5404000,2023-04-17
