ID,Main,Location,Corporation,Href,Date
121,Data Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/data-architect/5414000,2023-04-04
122,Python Software Engineer/Modelli...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/python-software-engineermodelling-expert/5415000,2023-04-04
123,SAP IBP Consultant,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-ibp-consultant/5290000,2023-04-04
124,Senior DevOps Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-devops-engineer/5291000,2023-04-04
125,SAP SD Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-sd-consultantanalyst/5292000,2023-04-04
126,SAP SCM Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-scm-consultantanalyst/5293000,2023-04-04
127,Data and AI Solution Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/data-and-ai-solution-architect/5294000,2023-04-04
128,Project Manager - Global Identit...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/project-manager-global-identityaccess-management-operations-support/5295000,2023-04-04
129,IT Product Owner,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/it-product-owner/5296000,2023-04-04
130,Multilingual Service Desk Analyst,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/multilingual-service-desk-analyst/5297000,2023-04-04
131,Intermediate Programmer Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/intermediate-programmer-analyst/5298000,2023-04-04
132,Test Automation Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/test-automation-engineer/5299000,2023-04-04
133,SAP Ariba Expert,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-ariba-expert/5300000,2023-04-04
134,Szoftvertesztelő mérnök - Beágya...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/szoftvertesztelo-mernok-beagyazott-rendszerek/5301000,2023-04-04
135,Junior C# Fejlesztő,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/junior-c-fejleszto/5302000,2023-04-04
136,Fullstack fejlesztő ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/fullstack-fejleszto-angularnet/5303000,2023-04-04
137,DevOps Lead ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/devops-lead-debrecenbudapest/5304000,2023-04-04
138,Project Manager - Project Data S...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/project-manager-project-data-structureprocesses/5305000,2023-04-04
139,Sharepoint Specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sharepoint-specialist/5306000,2023-04-04
140,Service Operations /Change Manag...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/service-operations-change-management-analyst/5307000,2023-04-04
141,Junior .NET developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/junior-net-developer/5308000,2023-04-04
142,Junior manual QA engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/junior-manual-qa-engineer/5309000,2023-04-04
143,Medior/Senior Test Automation En...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/mediorsenior-test-automation-engineer/5310000,2023-04-04
144,Software Test Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-test-engineer/5311000,2023-04-04
145,IT Architect ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/it-architect-net/5312000,2023-04-04
146,Software Test Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-test-engineer/5313000,2023-04-04
147,Frontend Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/frontend-developer/5314000,2023-04-04
148,iOS Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/ios-developer/5315000,2023-04-04
149,Software Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/software-engineer/5316000,2023-04-04
150,Hálózatépítő munkatárs,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/halozatepito-munkatars/5317000,2023-04-04
151,functional safety engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/functional-safety-engineer/5318000,2023-04-04
152,Technical Business Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/technical-business-analyst/5319000,2023-04-04
153,IT Product Owner,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/it-product-owner/5320000,2023-04-04
154,Senior Business Application Supp...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-business-application-support-analyst/5321000,2023-04-04
155,Cloud Python/GO Software Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cloud-pythongo-software-developer/5322000,2023-04-04
156,Frontend Developer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/frontend-developer-react/5323000,2023-04-04
157,Software Quality Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-quality-engineer/5324000,2023-04-04
158,Technical IT Project Manager,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/technical-it-project-manager/5325000,2023-04-04
159,C++ Developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/c-developer/5326000,2023-04-04
160,Senior C++ developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-c-developer/5327000,2023-04-04
161,Senior Test Coordinator,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-test-coordinator/5328000,2023-04-04
162,Software Engineering Lead ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/software-engineering-lead-autonomous-driving-platform/5329000,2023-04-04
163,Data Scientist & AI Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/data-scientistai-engineer/5330000,2023-04-04
164,Junior/Medior/Senior/Lead Szoftv...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/juniormediorseniorlead-szoftver-tesztautomatizalo-mernok/5331000,2023-04-04
165,Test Automation Engineer - C#,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/test-automation-engineer-c/5332000,2023-04-04
166,Full Stack Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/full-stack-developer/5333000,2023-04-04
167,SAP FI/CO Consultant,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-fico-consultant/5334000,2023-04-04
168,Senior Software Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-software-developer/5335000,2023-04-04
169,Senior Devops Engineer ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-devops-engineer-debrecenbudapest/5336000,2023-04-04
170,Program Analytics,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/program-analytics/5337000,2023-04-04
171,SAP PP supporter,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-pp-supporter/5338000,2023-04-04
172,Senior Software Architect,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-software-architect/5339000,2023-04-04
173,Business Analyst: Finance System...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/business-analyst:-finance-systems-support-analyst/5340000,2023-04-04
174,"Szoftver, firmware és hardware f...",Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/szoftver-firmware-es-hardware-fejleszto/5341000,2023-04-04
175,Senior Data Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-data-engineer/5342000,2023-04-04
176,License Management Analyst,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/license-management-analyst/5344000,2023-04-04
177,szoftverfejlesztő mérnök,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/szoftverfejleszto-mernok/5345000,2023-04-04
178,Data Transmits Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/data-transmits-engineer/5346000,2023-04-04
179,SAP Project Coordinator,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-project-coordinator/5348000,2023-04-04
180,Server and Network Management te...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/server-and-network-management-team-leader/5349000,2023-04-04
181,Szerver és hálózat rendszeradmin...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/szerver-es-halozat-rendszeradminisztrator-server-and-network-administrator/5350000,2023-04-04
182,Embedded developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/embedded-developer/5351000,2023-04-04
183,Rendszeradminisztrátor - IT infr...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/rendszeradminisztrator-it-infrastrukturasystem-administrator-it-infrastructure/5352000,2023-04-04
184,Java developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/java-developer/5353000,2023-04-04
185,Project quality specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/project-quality-specialist/5354000,2023-04-04
