ID,Main,Location,Corporation,Href,Date
72,IT project manager,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-project-manager-1281552,2023-04-17
73,DevOps Engineer - Windows,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-windows-1140093,2023-04-17
74,Senior RPA Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-rpa-developer-1272489,2023-04-17
75,.Net developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/net-developer-1272497,2023-04-17
76,Data Scientist & AI Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/data-scientist-ai-engineer-1272484,2023-04-17
77,Üzleti elemző,Budapest,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/uzleti-elemzo-1275911,2023-04-17
78,Business Analyst,Budapest,Viapan „Dologidő” Kft.,https://www.cvonline.hu/hu/allas/business-analyst-1275913,2023-04-17
79,Web Platform Engineering Intern,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/web-platform-engineering-intern-1281546,2023-04-17
80,Software Engineering Lead,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineering-lead-1201886,2023-04-17
81,Full-stack developer (node.js),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/full-stack-developer-nodejs-1218456,2023-04-17
82,szoftverfejlesztő mérnök,Esztergom,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftverfejleszto-mernok-1256566,2023-04-17
83,Lead Software Engineer (Java),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/lead-software-engineer-java-1187394,2023-04-17
84,C++ developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/c-developer-1281560,2023-04-17
85,Test Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/test-engineer-1215241,2023-04-17
86,"Software Engineer (Java, Fintech)",Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-java-fintech-1275853,2023-04-17
87,IT specialist,Tiszaújváros,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-specialist-1118984,2023-04-17
88,Python Software Engineer/Modelling Expert,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/python-software-engineer-modelling-expert-1253574,2023-04-17
89,Linux Fejlesztőmérnök,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/linux-fejlesztomernok-1259264,2023-04-17
90,Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-1100709,2023-04-17
91,Szerver és hálózat rendszeradminisztrátor - Server and Network administrator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szerver-es-halozat-rendszeradminisztrator-1189165,2023-04-17
92,Medior C# Fejlesztő,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-c-fejleszto-952561,2023-04-17
93,SZÁMÍTÁSI MÉRNÖK GYAKORNOK,"Budapest, Pest",Knorr-Bremse Rail Systems Budapest,https://www.cvonline.hu/hu/standard/allas/szamitasi-mernok-gyakornok-1258289,2023-04-17
94,Security Architect,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/security-architect-1259256,2023-04-17
95,HOLLAND NYELVŰ IT HELPDESK,"Budapest, Pest",Vision Recruitment Kft.,https://www.cvonline.hu/hu/standard/allas/holland-nyelvu-it-helpdesk-1272342,2023-04-17
96,IT szakértő,Budapest,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-szakerto-1275754,2023-04-17
97,Senior Test Coordinator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-test-coordinator-1272323,2023-04-17
98,IT Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-engineer-1272326,2023-04-17
99,Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-1119782,2023-04-17
100,Kiemelt        Product Advisor,"Budapest, Pest",EXXONMOBIL,https://www.cvonline.hu/hu/master/allas/product-advisor-1281345,2023-04-17
101,Cyber security specialist,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/cyber-security-specialist-1195553,2023-04-17
102,Kiemelt        Microsoft Rendszergazda,"Budapest, Pest",Pannon Support Rendszerház Kft.,https://www.cvonline.hu/hu/premium/allas/microsoft-rendszergazda-1262239,2023-04-17
103,Site Cybersecurity Officer - Veszprém,Veszprém,T-HR Kft.,https://www.cvonline.hu/hu/allas/site-cybersecurity-officer-veszprem-1193592,2023-04-17
104,IT Junior Infrastructure Consultant,Vas,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-junior-infrastructure-consultant-1281551,2023-04-17
105,Építésvezető,"Budapest, Pest, Pécs",Pay4Labour Zrt.,https://www.cvonline.hu/hu/standard/allas/epitesvezeto-1275710,2023-04-17
106,SAP Ariba Expert,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-ariba-expert-1195809,2023-04-17
107,Kiemelt        Devops fejlesztő/üzemeltető (REF170P),Budapest,Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/devops-fejleszto-uzemelteto-ref170p-1275647,2023-04-17
108,Termékmenedzser (Bérügyi Szoftver),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/termekmenedzser-berugyi-szoftver-1275650,2023-04-17
109,Technical Incident Manager (REF936B),"Budapest, Debrecen, Szeged, Pécs",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/technical-incident-manager-ref936b-1272233,2023-04-17
110,C Software Engineer,Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/c-software-engineer-1262283,2023-04-17
111,JAVA FEJLESZTŐ,Győr-Moson-Sopron,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/java-fejleszto-1222147,2023-04-17
112,CNC PROGRAMOZÓ,Pest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/cnc-programozo-1275637,2023-04-17
113,Scrum Master,Budapest,Work Force Kft.,https://www.cvonline.hu/hu/allas/scrum-master-1222841,2023-04-17
114,MEDIOR JAVA FEJLESZTŐ,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/medior-java-fejleszto-1215113,2023-04-17
115,MEDIOR DEVOPS ENGINEER,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/medior-devops-engineer-1281460,2023-04-17
116,.NET FEJLESZTŐ,Pest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/net-fejleszto-1269024,2023-04-17
117,IT stratégiai beszerző,"Budapest, Pest",OTP Bank NyRt.,https://www.cvonline.hu/hu/standard/allas/it-strategiai-beszerzo-1275597,2023-04-17
118,"Üzleti adatmenedzsment, dashboard és riport specialista","Budapest, Pest",OTP Bank NyRt.,https://www.cvonline.hu/hu/standard/allas/uzleti-adatmenedzsment-dashboard-es-riport-specialista-1275601,2023-04-17
119,Developer with Data Focus,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/developer-data-focus-1281553,2023-04-17
120,Vállalati CRM elemző szakértő,"Budapest, Pest",OTP Bank NyRt.,https://www.cvonline.hu/hu/standard/allas/vallalati-crm-elemzo-szakerto-1275586,2023-04-17
121,KONSTRUKTŐR (16-2162),"Bács-Kiskun, Fejér",HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/konstruktor-16-2162-1275518,2023-04-17
122,DevOps Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-1281342,2023-04-17
123,Kiemelt        Senior IT security manager,"Budapest, Debrecen, Szeged, Pécs",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/senior-it-security-manager-1281200,2023-04-17
124,GYÁRTÁSIRÁNYÍTÁSI RENDSZER MÉRNÖK (MES MÉRNÖK),Veszprém,IMPC Personnel Hungária Kft.,https://www.cvonline.hu/hu/allas/mes-mernok-903576,2023-04-17
125,IT PROJEKTMENEDZSER,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-projektmenedzser-1281461,2023-04-17
126,German/French speaking Application Support Analyst,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/german-french-speaking-application-support-analyst-1193324,2023-04-17
127,"Fullstack Developer (Java,Angular)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/fullstack-developer-javaangular-1242197,2023-04-17
128,IT Operations Administrator,Jász-Nagykun-Szolnok,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-operations-administrator-1249391,2023-04-17
129,Service Desk Agent,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/service-desk-agent-1258943,2023-04-17
130,SAP Manager,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-manager-1278735,2023-04-17
131,Medior Java Developer - Technical Support,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-software-engineer-1038851,2023-04-17
132,Experienced Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/java-software-engineer-1170233,2023-04-17
133,System Administrator (German speaking),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/system-administrator-german-speaking-1275405,2023-04-17
134,SW Project Manager,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sw-project-manager-1275413,2023-04-17
135,SAP Hana Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-hana-developer-1275414,2023-04-17
136,Site Reliability Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/site-reliability-engineer-1275415,2023-04-17
137,Java Team Leader,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineering-lead-1198804,2023-04-17
138,Confident Role,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/confident-role-1268811,2023-04-17
139,Software Engineering Manager,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineering-manager-1268812,2023-04-17
140,Senior Frontend Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-frontend-developer-1268813,2023-04-17
141,Medior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/medior-java-developer-1249374,2023-04-17
142,Java Team Leader,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/java-team-leader-1249375,2023-04-17
143,Senior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-1249376,2023-04-17
144,SAP Consultant,Debrecen,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-developer-1140672,2023-04-17
145,Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-968673,2023-04-17
146,IT technikus (üzemeltetés),Székesfehérvár,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-technikus-uzemeltetes-1281118,2023-04-17
147,Jogosultságkezelő gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/jogosultsag-kezelo-gyakornok-1251097,2023-04-17
148,Kvalifikálási gyakornok,Miskolc,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/kvalifikalasi-gyakornok-1269334,2023-04-17
149,IT DevOps Engineer,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/it-devops-engineer-1278712,2023-04-17
150,Senior Software Engineer (MOM),Hungary,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-mom-1278713,2023-04-17
151,Tervező gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/tervezo-gyakornok-1271979,2023-04-17
152,Robotika gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/robotika-gyakornok-1268794,2023-04-17
153,ABAP Developer,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/abap-developer-1278687,2023-04-17
154,IT helpdesk munkatárs,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/it-helpdesk-munkatars-1278695,2023-04-17
155,SAP BW/4HANA supporter,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-bw-4hana-supporter-1278697,2023-04-17
156,Embedded Penetration Tester (Ethical Hacker),Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/embedded-penetration-tester-ethical-hacker-1278704,2023-04-17
157,Software Test Engineer (MOM),Hungary,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/software-test-engineer-mom-1278705,2023-04-17
158,Java Developer for Global Cloud Project,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-global-cloud-project-1278707,2023-04-17
159,Specialist IT PA Governance & Strategy,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/specialist-it-pa-governance-strategy-1238373,2023-04-17
160,Software Developer,Komárom,Hire-One Kft.,https://www.cvonline.hu/hu/allas/software-developer-1281201,2023-04-17
161,Rendszeradminisztrátor - IT infrastruktúra / System administrator - IT Infrastructure,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/rendszeradminisztrator-it-infrastruktura-system-administrator-it-infrastructure-1143667,2023-04-17
162,IT üzemeltetői gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-uzemeltetoi-gyakornok-1280982,2023-04-17
163,Java/Angular Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-angular-developer-1236120,2023-04-17
164,Identity & Access Management (IAM) Analyst,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/identity-access-management-iam-analyst-2-officer-1262020,2023-04-17
165,Olasz-angol helpdesk ügyintéző,Budapest,Work Force Kft.,https://www.cvonline.hu/hu/allas/olasz-angol-helpdesk-ugyintezo-1278633,2023-04-17
166,Data warehouse and hyperion Applications Lead Analyst,Székesfehérvár,Work Force Kft.,https://www.cvonline.hu/hu/allas/data-warehouse-and-hyperion-applications-lead-analyst-1275311,2023-04-17
167,Procure - to - Pay IT Application Owner,Székesfehérvár,Work Force Kft.,https://www.cvonline.hu/hu/allas/procure-pay-it-application-owner-1275312,2023-04-17
168,Software Quality Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-quality-engineer-1271879,2023-04-17
169,Cplace Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/cplace-java-developer-1238284,2023-04-17
170,IT specialista,Tiszaújváros,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-specialista-1229532,2023-04-17
171,SAP Project Coordinator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-it-project-manager-sap-focus-1172962,2023-04-17
172,IT mérnök,"Mátészalka, 4700 Magyarország",Trenkwalder Kft,https://www.cvonline.hu/hu/allas/mernokinformatikus-1271835,2023-04-17
173,Cloud DevOps Engineer,Kecskemét,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/cloud-devops-engineer-1278613,2023-04-17
174,C# fejlesztő,Szeged,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/c-fejleszto-1278614,2023-04-17
175,Senior Data Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1245393,2023-04-17
176,Senior IT Project Manager (M365 Project),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-it-project-manager-m365-project-1278584,2023-04-17
177,System Installation Specialist (German speaking),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/system-installation-specialist-german-speaking-1265449,2023-04-17
178,Beágyazott hardver és szoftver mérnök,Miskolc,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/beagyazott-hardver-es-szoftver-mernok-1209150,2023-04-17
