ID,Main,Location,Corporation,Href,Date
0,Java/Angular Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-angular-developer-1236120,2023-04-27
1,Medior Backend Fejlesztő,Budapest,Work Force Kft.,https://www.cvonline.hu/hu/allas/medior-backend-fejleszto-1284010,2023-04-27
2,Medior frontend fejlesztő,Budapest,Work Force Kft.,https://www.cvonline.hu/hu/allas/medior-frontend-fejleszto-1284011,2023-04-27
3,Full-Stack Fejlesztő,Budapest,Work Force Kft.,https://www.cvonline.hu/hu/allas/full-stack-fejleszto-1284012,2023-04-27
4,Olasz-angol helpdesk ügyintéző,Hungary,Work Force Kft.,https://www.cvonline.hu/hu/allas/olasz-angol-helpdesk-ugyintezo-1278633,2023-04-27
5,Data warehouse and hyperion Applications Lead Analyst,Székesfehérvár,Work Force Kft.,https://www.cvonline.hu/hu/allas/data-warehouse-and-hyperion-applications-lead-analyst-1275311,2023-04-27
6,Procure - to - Pay IT Application Owner,Székesfehérvár,Work Force Kft.,https://www.cvonline.hu/hu/allas/procure-pay-it-application-owner-1275312,2023-04-27
7,Cplace Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/cplace-java-developer-1238284,2023-04-27
8,IT mérnök,"Mátészalka, 4700 Magyarország",Trenkwalder Kft,https://www.cvonline.hu/hu/allas/mernokinformatikus-1271835,2023-04-27
9,SAP Project Coordinator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-it-project-manager-sap-focus-1172962,2023-04-27
10,Cloud DevOps Engineer,Kecskemét,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/cloud-devops-engineer-1278613,2023-04-27
11,C# fejlesztő,Szeged,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/c-fejleszto-1278614,2023-04-27
12,Manuális Tesztelő,Budapest,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/manualis-tesztelo-1280854,2023-04-27
13,Medior C# developer,Debrecen,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/medior-c-developer-1280857,2023-04-27
14,Medior Software Test Automation Engineer,Debrecen,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/medior-software-test-automation-engineer-1280858,2023-04-27
15,Senior IT Project Manager (M365 Project),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-it-project-manager-m365-project-1278584,2023-04-27
16,System Installation Specialist (German speaking),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/system-installation-specialist-german-speaking-1265449,2023-04-27
17,Beágyazott hardver és szoftver mérnök,Miskolc,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/beagyazott-hardver-es-szoftver-mernok-1209150,2023-04-27
18,Senior Data Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1245393,2023-04-27
19,English Speaking IT helpdesk,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/english-speaking-it-helpdesk-1275222,2023-04-27
20,Software Test Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-test-engineer-1270186,2023-04-27
21,DevOps Lead (Debrecen/Budapest),Debrecen,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-lead-1265984,2023-04-27
22,IT TECHNIKUS - Budapest,Budapest,T-HR Kft.,https://www.cvonline.hu/hu/allas/it-technikus-budapest-1189244,2023-04-27
23,Backend Fejlesztő (medior/senior),Budapest,PBS International Kft.,https://www.cvonline.hu/hu/allas/backend-fejleszto-junior-medior-senior-1238127,2023-04-27
24,AUTOMATIZÁLÁSI MÉRNÖK (16-2226),Győr-Moson-Sopron,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/automatizalasi-mernok-16-2226-1286729,2023-04-27
25,GÉPÉSZ TERVEZŐMÉRNÖK (16-2191),Győr-Moson-Sopron,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/gepesz-tervezomernok-16-2191-1280740,2023-04-27
26,NI CRIO ILLESZTŐ PROGRAM FEJLESZTŐ GYAKORNOK - KOMMUNIKÁCIÓS MODULHOZ,"Budapest, Pest",Knorr-Bremse Rail Systems Budapest,https://www.cvonline.hu/hu/standard/allas/ni-crio-illeszto-program-fejleszto-gyakornok-1275135,2023-04-27
27,Linux System Administrator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/linux-system-administrator-921936,2023-04-27
28,Embedded Software Systems Test Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/embedded-software-systems-test-engineer-1275085,2023-04-27
29,Kiemelt        Developer,"Budapest, Debrecen, Pécs, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/developer-1283794,2023-04-27
30,SOFTWARE FEJLESZTŐ,Győr-Moson-Sopron,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/software-fejleszto-986766,2023-04-27
31,Reporting Applications Lead Analyst,Székesfehérvár,Work Force Kft.,https://www.cvonline.hu/hu/allas/reporting-applications-lead-analyst-1275078,2023-04-27
32,Mobilfejlesztő,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/mobilfejleszto-1271661,2023-04-27
33,Global berendezésfejlesztő / SW fejlesztő mérnök,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/global-berendezesfejleszto-sw-fejleszto-mernok-1241713,2023-04-27
34,Software Architect,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-architect-1208519,2023-04-27
35,Kontroller,"Miskolc, Borsod-Abaúj-Zemplén",My HR Team Személyzeti Szolgáltató Kft.,https://www.cvonline.hu/hu/standard/allas/kontroller-1283742,2023-04-27
36,Beágyazott szoftverfejlesztő mérnök (junior),Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/beagyazott-szoftverfejleszto-mernok-1258788,2023-04-27
37,ADAS Software Engineer,Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/adas-software-test-development-engineer-1258789,2023-04-27
38,PLC technikus,"Tiszaújváros, Borsod-Abaúj-Zemplén",My HR Team Személyzeti Szolgáltató Kft.,https://www.cvonline.hu/hu/standard/allas/plc-technikus-1274994,2023-04-27
39,IT munkatárs,"Miskolc, Borsod-Abaúj-Zemplén",My HR Team Személyzeti Szolgáltató Kft.,https://www.cvonline.hu/hu/standard/allas/it-munkatars-1274995,2023-04-27
40,MŰSZAKI ELŐKÉSZÍTŐ (fejer97),"Székesfehérvár, Fejér",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/muszaki-elokeszito-fejer97-1283700,2023-04-27
41,MINŐSÉGÜGYI RENDSZERMÉRNÖK (16-2205),Komárom-Esztergom,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/minosegugyi-rendszermernok-16-2205-1283686,2023-04-27
42,SAP SZAKÉRTŐ (16-2165),Borsod-Abaúj-Zemplén,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/sap-szakerto-16-2165-1278321,2023-04-27
43,Hardverfejlesztő Villamosmérnök,Budapest,HSA Kft.,https://www.cvonline.hu/hu/allas/hardverfejleszto-villamosmernok-1278298,2023-04-27
44,Mechatronikai technikus,Debrecen,HSA Kft.,https://www.cvonline.hu/hu/allas/mechatronikai-technikus-1271487,2023-04-27
45,IT Process Specialist,Nyíregyháza,HSA Kft.,https://www.cvonline.hu/hu/allas/it-process-specialist-1229349,2023-04-27
46,SQL developer,Nyíregyháza,HSA Kft.,https://www.cvonline.hu/hu/allas/sql-developer-1286504,2023-04-27
47,DevOps Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-1255687,2023-04-27
48,Senior Fullstack Developer (Java/Angular),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-fullstack-developer-java-angular-1258518,2023-04-27
49,Software QA Test Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-qa-test-engineer-1212516,2023-04-27
50,MES mérnök - Veszprém,Veszprém,T-HR Kft.,https://www.cvonline.hu/hu/allas/mes-mernok-veszprem-1286748,2023-04-27
51,IT biztonsági szakértő,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-biztonsagi-szakerto-1286829,2023-04-27
52,SAP OTC/SD Consultant,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-otc-sd-consultant-1248782,2023-04-27
53,.Net Backend Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/net-backend-software-engineer-1278285,2023-04-27
54,Scrum Master,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/scrum-master-1207769,2023-04-27
55,SQL fejlesztő,Nyíregyháza,HSA Kft.,https://www.cvonline.hu/hu/allas/sql-fejleszto-1286503,2023-04-27
56,Szoftverfejlesztő mérnök - beágyazott rendszerekhez (Veszprém),Veszprém,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftverfejleszto-mernok-beagyazott-rendszerekhez-veszprem-1283627,2023-04-27
57,Szoftver tesztautomatizáló mérnök (Veszprém),Veszprém,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftver-tesztautomatizalo-mernok-veszprem-1283628,2023-04-27
58,Szoftver architect (Veszprém),Veszprém,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftver-architect-veszprem-1283629,2023-04-27
59,Rendszertervező mérnök (Veszprém),Veszprém,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/rendszertervezo-mernok-veszprem-1283631,2023-04-27
60,Applikációs funkciófejlesztő mérnök (MATLAB/Simulink) (Veszprém),Veszprém,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/applikacios-funkciofejleszto-mernok-matlab-simulink-veszprem-1283632,2023-04-27
61,IT Biztonsági gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-biztonsagi-gyakornok-1243857,2023-04-27
62,Szoftverfejlesztő mérnök - Beágyazott rendszerekhez (Szeged),Szeged,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftverfejleszto-mernok-beagyazott-rendszerekhez-szeged-1280436,2023-04-27
63,Warranty data analyst,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/warranty-data-analyst-1280437,2023-04-27
64,Szoftver tesztautomatizáló mérnök (Szeged),Szeged,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftver-tesztautomatizalo-mernok-szeged-1280441,2023-04-27
65,RPA fejlesztő gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/rpa-fejleszto-gyakornok-1280445,2023-04-27
66,Szoftverfejlesztő gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/szoftverfejleszto-gyakornok-1280450,2023-04-27
67,Promóter,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/promoter-1248751,2023-04-27
68,Android Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/android-developer-1286487,2023-04-27
69,Financial Project Manager experienced in energy/utility (Saudi Arabia)-50% remote,Szaúd-Arábia,PBS International Kft.,https://www.cvonline.hu/hu/allas/financial-project-manager-experienced-energy-utility-saudi-arabia-50-remote-1286706,2023-04-27
70,IoT Backend Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/iot-backend-developer-1213523,2023-04-27
71,DevOps Engineer IoT Cloud,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-iot-cloud-1213524,2023-04-27
72,Szoftvertesztelő mérnök - Beágyazott rendszerek,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftvertesztelo-mernok-beagyazott-rendszerek-1251850,2023-04-27
