ID,Main,Location,Corporation,Href,Date
385,ÜZLETI ELEMZŐ (16-2123),Veszprém,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/uzleti-elemzo-16-2123-1267677,2023-04-04
386,Webes alkalmazásfejlesztő,"Nádudvar, 4181 Magyarország, Hajdú-Bihar",Kite Zrt,https://www.cvonline.hu/hu/standard/allas/webes-alkalmazasfejleszto-1273953,2023-04-04
387,IT Product Owner,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-product-owner-1264196,2023-04-04
388,SAP Master Data Application Consultant,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-master-data-application-consultant-1195807,2023-04-04
389,Senior DevOps Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-devops-engineer-1251469,2023-04-04
390,Cloud Engineer (Azure),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/azure-cloud-engineer-1144180,2023-04-04
391,Devops Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-1199155,2023-04-04
392,IT SPECIALISTA / SZERVER RENDSZERMÉRNÖK - Iváncsa,"Iváncsa, 2454 Magyarország",T-HR Kft.,https://www.cvonline.hu/hu/allas/it-specialista-szerver-rendszermernok-ivancsa-1251406,2023-04-04
393,IT SPECIALISTA / HÁLÓZATI MÉRNÖK - Iváncsa,"Iváncsa, 2454 Magyarország",T-HR Kft.,https://www.cvonline.hu/hu/allas/it-specialista-halozati-mernok-ivancsa-1251407,2023-04-04
394,PRODUCTION SYSTEM SPECIALIST/ IT DEVELOPER - Iváncsa,"Iváncsa, 2454 Magyarország",T-HR Kft.,https://www.cvonline.hu/hu/allas/production-system-specialist-it-developer-ivancsa-1251408,2023-04-04
395,IT Engineer - Business Analyst - Tatabánya,"Tatabánya, 2800 Magyarország",T-HR Kft.,https://www.cvonline.hu/hu/allas/it-engineer-business-analyst-tatabanya-1251415,2023-04-04
396,DEVOPS IT TEAMLEADER - Budapest,Budapest,T-HR Kft.,https://www.cvonline.hu/hu/allas/devops-it-teamleader-budapest-1251418,2023-04-04
397,SAP folyamatszakértő,Miskolc,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/sap-folyamatszakerto-1274032,2023-04-04
398,Data Architect,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/data-architect-1254867,2023-04-04
399,SAP BW/4HANA supporter,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-bw-4hana-supporter-1273946,2023-04-04
400,Junior Accountant with Slavic languages,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-accountant-slavic-languages-1264049,2023-04-04
401,SW Developer Business Apps Backend,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/sw-developer-business-apps-backend-1270657,2023-04-04
402,Kiemelt        Security Solution Administrator - Platform Operation (REF1249B),"Pécs, Budapest, Szeged, Debrecen",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/security-solution-administrator-platform-operation-ref1249b-1267484,2023-04-04
403,IT Security Manager (Corporate Security) (REF822R),"Budapest, Debrecen, Pécs, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/it-security-manager-corporate-security-ref822r-1267485,2023-04-04
404,Kiemelt        Security Solution Administrator - Antivirus Operation (REF565Y),"Budapest, Pécs, Debrecen, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/security-solution-administrator-antivirus-operation-ref565y-1267486,2023-04-04
405,SOFTWARE FEJLESZTŐ,Győr-Moson-Sopron,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/software-fejleszto-986766,2023-04-04
406,.NET DEVELOPER,Pest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/net-developer-1267451,2023-04-04
407,IT Business Analyst,Kecskemét,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-business-analyst-1244952,2023-04-04
408,IT Project manager,Kecskemét,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-project-manager-1245272,2023-04-04
409,IT HD technikus,"Záhony, 4625 Magyarország",MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-hd-technikus-1247484,2023-04-04
410,Firmware fejlesztő,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftver-firmware-es-hardware-fejleszto-1274107,2023-04-04
411,C# fejlesztő,Budapest,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/c-fejleszto-1274066,2023-04-04
412,Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-1274266,2023-04-04
413,DESKTOP RENDSZERGAZDA,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/desktop-rendszergazda-1274102,2023-04-04
414,Hálózati adminisztrátor,Pécs,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/halozati-adminisztrator-1274056,2023-04-04
415,Frontend fejlesztő,Pécs,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/frontend-fejleszto-1274074,2023-04-04
