ID,Main,Location,Corporation,Href,Date
835,Windows rendszermérnök,Budapest,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/windows-rendszermernok-beck-and-partners-kft-budapest-2119317?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
836,IT szolgáltatásmenedzser,Budapest,BKV Zrt.,https://www.profession.hu/allas/it-szolgaltatasmenedzser-bkv-zrt-2129287?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
837,AWS Cloud Migration Architect (JD),"Budapest, XI. district",Tech People Hungary Kft.,https://www.profession.hu/allas/aws-cloud-migration-architect-jd-tech-people-hungary-kft-budapest-2120176?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
838,Azure Migration Engineer (JD),"Budapest, XI. kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/azure-migration-engineer-jd-tech-people-hungary-kft-budapest-2120138?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
839,Tesztelési szakértő – Fizetésforgalom területre,Budapest,ERSTE BANK HUNGARY Zrt.,https://www.profession.hu/allas/tesztelesi-szakerto-fizetesforgalom-teruletre-erste-bank-hungary-zrt-2127759?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
840,Aws cloud migration enginner (JD),"Budapest, XI. district",Tech People Hungary Kft.,https://www.profession.hu/allas/aws-cloud-migration-enginner-jd-tech-people-hungary-kft-budapest-2120143?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
841,Azure Cloud Migration Architect (JD),"Budapest, IX. district",Tech People Hungary Kft.,https://www.profession.hu/allas/azure-cloud-migration-architect-jd-tech-people-hungary-kft-budapest-2120136?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
842,Android fejlesztő,Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/android-fejleszto-raiffeisen-bank-zrt-budapest-2119102?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
843,Senior data engineer (JO-B01),"Budapest, III. kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/senior-data-engineer-jo-b-tech-people-hungary-kft-budapest-2120030?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
844,Senior Data Engineer - Kontraktor (JK),"Budapest, XI kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/senior-data-engineer-kontraktor-jk-tech-people-hungary-kft-budapest-2120020?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
845,IT Project Manager,"1134 Budapest, Váci út 47.",Focus Work Kft.,https://www.profession.hu/allas/it-project-manager-focus-work-kft-budapest-2120015?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
846,Belső kommunikációs gyakornok - Diákmunka,Törökbálint,Mind-Diák Szövetkezet,https://www.profession.hu/allas/belso-kommunikacios-gyakornok-diakmunka-mind-diak-szovetkezet-torokbalint-2129120?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
