ID,Main,Location,Corporation,Href,Date
49,Senior Solution Architect (Customer Solution Delivery),"Budapest, Győr, Pécs",E.ON Digital Technology Hungary Kft.,https://www.profession.hu/allas/senior-solution-architect-customer-solution-delivery-e-on-digital-technology-hungary-kft-2152784?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
50,Medior Project Manager (banking sector),Budapest,Magyar Cetelem Zrt.,https://www.profession.hu/allas/medior-project-manager-banking-sector-magyar-cetelem-zrt-2152761?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
51,Business analyst,"1134 Budapest, Váci út 41.",KPMG Global Services Hungary Kft.,https://www.profession.hu/allas/business-analyst-kpmg-global-services-hungary-kft-budapest-2152704?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
52,Alapinfrastruktúra-üzemeltető mérnök (Linux/Unix rendszergazda),"1081 Budapest, Fiumei út 19/A.",MAGYAR ÁLLAMKINCSTÁR,https://www.profession.hu/allas/alapinfrastruktura-uzemelteto-mernok-linux-unix-rendszergazda-magyar-allamkincstar-budapest-2152259?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
53,Senior Backend developer (NodeJS),"1096 Budapest, Telepy utca",MENTON Jobs Kft.,https://www.profession.hu/allas/senior-backend-developer-nodejs-menton-jobs-kft-budapest-2152639?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
54,LAN Technical Engineer,"8000 Székesfehérvár, Verseci utca 1-15.",Arconic-Köfém Mill Products Hungary Kft.,https://www.profession.hu/allas/lan-technical-engineer-arconic-kofem-mill-products-hungary-kft-szekesfehervar-2152624?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
55,It munkatárs,5520 Szeghalom,Novation Tech HU Kft.,https://www.profession.hu/allas/it-munkatars-novation-tech-hu-kft-szeghalom-2152561?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
56,SAP Consultant for Production Preparation and Execution,"3000, Hatvan Robert Bosch út",Bosch Group,https://www.profession.hu/allas/sap-consultant-for-production-preparation-and-execution-bosch-group-hatvan-2152554?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
57,CRM Tanácsadó (CRM Consultant/Technical Consultant),Országosan bárhonnan pályázható,Attention CRM Consulting Kft.,https://www.profession.hu/allas/crm-tanacsado-crm-consultant-technical-consultant-attention-crm-consulting-kft-2152529?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
58,Katalógus referens,"1061 Budapest, Király utca 12.",PATIKA MANAGEMENT Kft.,https://www.profession.hu/allas/katalogus-referens-patika-management-kft-budapest-2151728/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
59,Hálózat üzemeltetési koordinátor,"1061 Budapest, Király utca",PATIKA MANAGEMENT Kft.,https://www.profession.hu/allas/halozat-uzemeltetesi-koordinator-patika-management-kft-budapest-2151099/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
60,Logistics Vendor Management Expert,Budapest,Vodafone Magyarország Zrt.,https://www.profession.hu/allas/logistics-vendor-management-expert-vodafone-magyarorszag-zrt-2143625?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
61,IT specialista (SAP) (16-2178),Veszprém megye,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.profession.hu/allas/it-specialista-sap-humanfield-vezeto-es-specialistakivalaszto-kft-2139557?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
62,Parts Support Teamleader,"6 Holland Fasor, Székesfehérvár Hungary, 8000",Emerson Process Management Mo. Kft,https://www.profession.hu/allas/parts-support-teamleader-emerson-process-management-mo-kft-szekesfehervar-2139638?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
63,IT biztonsági szolgáltatások termékmenedzser,Budapest,Invitech ICT Services Kft.,https://www.profession.hu/allas/it-biztonsagi-szolgaltatasok-termekmenedzser-invitech-ict-services-kft-2139585?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
64,IT Biztonsági Architect,"1131 Budapest, Madarász Viktor u. 12.",OTP Bank Nyrt.,https://www.profession.hu/allas/it-biztonsagi-architect-otp-bank-nyrt-budapest-2135440?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
65,Tesztautomatizálási munkatárs – Napi bankolás,Budapest,ERSTE BANK HUNGARY Zrt.,https://www.profession.hu/allas/tesztautomatizalasi-munkatars-napi-bankolas-erste-bank-hungary-zrt-2153249?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
66,Jéger üzemeltetési munkatárs,Budapest,Nemzeti Agrárgazdasági Kamara,https://www.profession.hu/allas/jeger-uzemeltetesi-munkatars-nemzeti-agrargazdasagi-kamara-budapest-2152885?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
67,IT Helpdesk munkatárs (Szeged),Szeged,Provident Pénzügyi Zrt.,https://www.profession.hu/allas/it-helpdesk-munkatars-szeged-provident-penzugyi-zrt-szeged-2139044?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
68,Junior szoftvertesztelő,Budapest,Astron Informatikai Kft.,https://www.profession.hu/allas/junior-szoftvertesztelo-astron-informatikai-kft-2139523?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
69,Adatbányász,XIV. kerület,Prohumán 2004 Kft.,https://www.profession.hu/allas/adatbanyasz-prohuman-kft-2139572?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
70,IT infrastructure engineer,Budapest,Huawei Technologies Hungary Kft.,https://www.profession.hu/allas/it-infrastructure-engineer-huawei-technologies-hungary-kft-2143779?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
71,Diákmunka - Tesztkeretrendszer fejlesztő gyakornok,Budapest XI. kerület,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-tesztkeretrendszer-fejleszto-gyakornok-muisz-szolgaltato-iskolaszovetkezet-budapest-2142813?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
72,Diákmunka - Tool Developer Trainee (Miskolc),Miskolc,MŰISZ Szolgáltató Iskolaszövetkezet,https://www.profession.hu/allas/diakmunka-tool-developer-trainee-miskolc-muisz-szolgaltato-iskolaszovetkezet-budapest-2142812?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
73,Communication & Projectmanagement Excellence Trainee - Diákmunka,Budapest XIII.,Mind-Diák Szövetkezet,https://www.profession.hu/allas/communication-projectmanagement-excellence-trainee-diakmunka-mind-diak-szovetkezet-2154031?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
74,IT DevOps Engineer,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.profession.hu/allas/it-devops-engineer-thyssenkrupp-components-technology-hungary-kft-2139544?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
