ID,Main,Location,Corporation,Href,Date
28,Szenior java fejlesztő,"1097 Budapest, Lechner Ödön fasor 9.",K&H BANK ZRT. (ICT),https://www.profession.hu/allas/szenior-java-fejleszto-k-h-bank-zrt-ict-budapest-2142674/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
29,Senior NOC Specialist,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/senior-noc-specialist-cetin-hungary-zrt-torokbalint-2131614/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
30,Energetikai mérnök,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/energetikai-mernok-cetin-hungary-zrt-torokbalint-2131636/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
31,Radio Network Planning Expert,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/radio-network-planning-expert-cetin-hungary-zrt-torokbalint-2131603/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
32,Identity Management Expert,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/identity-management-expert-cetin-hungary-zrt-torokbalint-2131593/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
33,Senior digitalizáció és adatintegráció támogató szakértő,"1023 Budapest, Árpád Fejedelem útja 26-28",MVM Next Energiakereskedelmi Zrt.,https://www.profession.hu/allas/senior-digitalizacio-es-adatintegracio-tamogato-szakerto-mvm-next-energiakereskedelmi-zrt-budapest-2130183/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
34,IT gyakornok diákmunka,1023 Budapest,MISZ Műegyetemi Iskolaszövetkezet,https://www.profession.hu/allas/it-gyakornok-diakmunka-misz-muegyetemi-iskolaszovetkezet-budapest-2145983?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
35,Backend fejlesztő (C#),7634 Pécs,Profession Services,https://www.profession.hu/allas/backend-fejleszto-c-profession-services-pecs-2142376/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
36,Senior IT Project Manager,Budapest,Profession Services,https://www.profession.hu/allas/senior-it-project-manager-profession-services-2132934/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
37,SAP ABAP Software developer / programmerKarriertipp!,9900 Körmend,i-Campaign Hungary Kft.,https://www.profession.hu/allas/sap-abap-software-developer-programmer-i-campaign-hungary-kft-kormend-2140848?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
38,Rendszer- / szervízmérnök,Szentes,metALCOM Távközlési és Rendszerintegrációs Zrt.,https://www.profession.hu/allas/rendszer-szervizmernok-metalcom-tavkozlesi-es-rendszerintegracios-zrt-szentes-2131897?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
39,Alkalmazástámogató munkatárs,1095 Budapest Lechner Ödön fasor 8.,GRÁNIT Bank Zrt.,https://www.profession.hu/allas/alkalmazastamogato-munkatars-granit-bank-zrt-budapest-2131776?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
40,Adatbázis szakértő,1095 Budapest Lechner Ödön fasor 8.,GRÁNIT Bank Zrt.,https://www.profession.hu/allas/adatbazis-szakerto-granit-bank-zrt-budapest-2131790?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
41,Master Data Management Analyst Trainee - Diákmunka,Budapest XIII.,Mind-Diák Szövetkezet,https://www.profession.hu/allas/master-data-management-analyst-trainee-diakmunka-mind-diak-szovetkezet-2136526?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
42,Data Scientist,Budapest,Vodafone Magyarország Zrt.,https://www.profession.hu/allas/data-scientist-vodafone-magyarorszag-zrt-2136490?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
43,"Tesztautomatizáló, tesztelő gyakornok (diákmunka)","1074 Budapest, Dohány utca 12.",MADS - Márton Áron Iskolaszövetkezet,https://www.profession.hu/allas/tesztautomatizalo-tesztelo-gyakornok-diakmunka-mads-marton-aron-iskolaszovetkezet-budapest-2145935?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
44,Sap adminisztrátor (diákmunka),"1138 Budapest, Bence utca 1.",Multi Job Iskolaszövetkezet,https://www.profession.hu/allas/sap-adminisztrator-diakmunka-multi-job-iskolaszovetkezet-budapest-2145930?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
45,Informatikai mérnök,"Budapest, II.",Magyar Közút Nonprofit Zrt.,https://www.profession.hu/allas/informatikai-mernok-magyar-kozut-nonprofit-zrt-budapest-2131942?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
46,Access Support Specialist – Junior - Német és Angol nyelvtudással (REF1630Z),"Szeged, Hungary",Deutsche Telekom IT Solutions,https://www.profession.hu/allas/access-support-specialist-junior-nemet-es-angol-nyelvtudassal-ref-z-deutsche-telekom-it-solutions-szeged-2136496?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
47,Network Engineer (REF218L),"Budapest, Hungary",Deutsche Telekom IT Solutions,https://www.profession.hu/allas/network-engineer-ref-l-deutsche-telekom-it-solutions-2131938?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
48,Adatbázis kezelő(Budapest),"1089 Budapest, Orczy út 44-46.",BÁRDI AUTÓ ZRT.,https://www.profession.hu/allas/adatbazis-kezelo-budapest-bardi-auto-zrt-budapest-2131935?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
49,Senior Product Data Technician,Székesfehérvár,Grundfos Magyarország Gyártó Kft.,https://www.profession.hu/allas/senior-product-data-technician-grundfos-magyarorszag-gyarto-kft-szekesfehervar-2136461?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
50,Frontend fejlesztő (Angular 13+),"1092 Budapest, Knézits utca",TRENDENCY ONLINE Zrt.,https://www.profession.hu/allas/frontend-fejleszto-angular-trendency-online-zrt-budapest-2131806?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
51,Szoftver architektúra szakértő (Software Architect) (SIG 122),Budapest,SIGNAL IDUNA Biztosító Zrt.,https://www.profession.hu/allas/szoftver-architektura-szakerto-software-architect-sig-signal-iduna-biztosito-zrt-2145435?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
52,Data engineer,Budapest,UNIQA Raiffeisen Software Service Kft.,https://www.profession.hu/allas/data-engineer-uniqa-raiffeisen-software-service-kft-2143415?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
53,Mobile Voice Core Network Expert,Budapest,Vodafone Magyarország Zrt.,https://www.profession.hu/allas/mobile-voice-core-network-expert-vodafone-magyarorszag-zrt-2136402?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
54,"System administrator (Windows, Linux)","1145 Budapest, Újvilág utca 50-52.",ERT Hungary Kft.,https://www.profession.hu/allas/system-administrator-windows-linux-ert-hungary-kft-budapest-2131878?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
55,Rendszerintegrátor (biztonságtechnika),Budapest,CIVIL ERANDO Rendszertechnika Kft.,https://www.profession.hu/allas/rendszerintegrator-biztonsagtechnika-civil-erando-rendszertechnika-kft-2131653?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
56,C++ fejlesztő,"1123 Budapest, Alkotás utca 50.",STRUSOFT Kft.,https://www.profession.hu/allas/c-fejleszto-strusoft-kft-budapest-2140352/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
57,German Speaking Service Desk Agent,Budapest,KUKA Robotics Hungária Kft.,https://www.profession.hu/allas/german-speaking-service-desk-agent-kuka-robotics-hungaria-kft-2136358?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
58,IT Folyamatszervező,2347 Bugyi,OBO Bettermann Hungary Kft.,https://www.profession.hu/allas/it-folyamatszervezo-obo-bettermann-hungary-kft-bugyi-2145830?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
59,Junior ERP Tanácsadó,Budapest,Human Priority Kft.,https://www.profession.hu/allas/junior-erp-tanacsado-human-priority-kft-2138135?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
60,Hálózati informatikus technikus (eBike és autóipari terület - RBHM),"3526, Miskolc Robert Bosch park 3",Bosch Group,https://www.profession.hu/allas/halozati-informatikus-technikus-ebike-es-autoipari-terulet-rbhm-bosch-group-miskolc-2131841?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
61,Alkalmazásgazda,"Budapest,Budapest XIV. kerület,Öv utca 3.",3Dhistech,https://www.profession.hu/allas/alkalmazasgazda-dhistech-2131822?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
62,Informatikai munkatárs,"Budapest, II.",Magyar Közút Nonprofit Zrt.,https://www.profession.hu/allas/informatikai-munkatars-magyar-kozut-nonprofit-zrt-budapest-2131827?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
63,IS Onsite Engineer,Székesfehérvár,Grundfos Magyarország Gyártó Kft.,https://www.profession.hu/allas/is-onsite-engineer-grundfos-magyarorszag-gyarto-kft-szekesfehervar-2131801?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
64,SAP SD Consultant,Országosan bárhonnan pályázható,Adecco Kft.,https://www.profession.hu/allas/sap-sd-consultant-adecco-kft-2136399?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
65,Junior sap tanácsadó/fejlesztőKarriertipp!,Hajdú-Bihar megye,Lupus Consulting Zrt.,https://www.profession.hu/allas/junior-sap-tanacsado-fejleszto-lupus-consulting-zrt-2134342/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
66,Rendszermérnök - alkalmazás üzemeltetői terület,Budapest,Szerencsejáték Zrt.,https://www.profession.hu/allas/rendszermernok-alkalmazas-uzemeltetoi-terulet-szerencsejatek-zrt-2132524?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
67,3rd level network specialist,Budapest,evosoft Hungary Kft.,https://www.profession.hu/allas/rd-level-network-specialist-evosoft-hungary-kft-2131738?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
68,IT/Telekommunikációs rendszermérnök,Országosan bárhonnan pályázható,DREAM BELLS Kft.,https://www.profession.hu/allas/it-telekommunikacios-rendszermernok-dream-bells-kft-2132793/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
69,IT engineer,Debrecen,R.R. Donnelley Magyarország Kft.,https://www.profession.hu/allas/it-engineer-r-r-donnelley-magyarorszag-kft-debrecen-2139065?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
70,Mérőeszköz technikus,9724 Lukácsháza,Prohumán 2004 Kft.,https://www.profession.hu/allas/meroeszkoz-technikus-prohuman-kft-lukacshaza-2131782?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
71,Kameratechnikus,9724 Lukácsháza,Prohumán 2004 Kft.,https://www.profession.hu/allas/kameratechnikus-prohuman-kft-lukacshaza-2131783?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
72,Linux és hálózati rendszerüzemeltető mérnök,"1139 Budapest, Röppentyű utca 48.",Kermann Műszaki Fejlesztő Zrt.,https://www.profession.hu/allas/linux-es-halozati-rendszeruzemelteto-mernok-kermann-muszaki-fejleszto-zrt-budapest-2135371?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
73,"rendszerszervező - Ügyfél, Dokumentum és Támogató Alkalmazások Fejlesztési területre","1097 Budapest, Lechner Ödön fasor 9.",K&H BANK ZRT. (ICT),https://www.profession.hu/allas/rendszerszervezo-ugyfel-dokumentum-es-tamogato-alkalmazasok-fejlesztesi-teruletre-k-h-bank-zrt-ict-budapest-2141419/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
74,Hálózati rendszergazda (network security),Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/halozati-rendszergazda-network-security-raiffeisen-bank-zrt-budapest-2145732?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
75,Java fejlesztő (portál fejlesztés),Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/java-fejleszto-portal-fejlesztes-raiffeisen-bank-zrt-budapest-2145731?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
76,Informatikai diszpécser,"Budapest, II.",Magyar Közút Nonprofit Zrt.,https://www.profession.hu/allas/informatikai-diszpecser-magyar-kozut-nonprofit-zrt-budapest-2131747?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
77,Software Test Engineer,Budapest,Hofer AG,https://www.profession.hu/allas/software-test-engineer-hofer-ag-2136311?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
78,IT Biztonsági szakember (Informatikai osztály),"1083 Budapest, Bókay János utca 44.",D.A.S. Jogvédelmi Biztosító Zrt.,https://www.profession.hu/allas/it-biztonsagi-szakember-informatikai-osztaly-d-a-s-jogvedelmi-biztosito-zrt-budapest-2145689?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
79,Control engineer,Budapest,Hofer AG,https://www.profession.hu/allas/control-engineer-hofer-ag-2136264?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
80,Erp rendszerszervező (ko),Bugyi,Tech People Hungary Kft.,https://www.profession.hu/allas/erp-rendszerszervezo-ko-tech-people-hungary-kft-bugyi-2136255?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
81,IT szerviztechnikus,Székesfehérvár,LAUREL Számítástechnikai Kft.,https://www.profession.hu/allas/it-szerviztechnikus-laurel-szamitastechnikai-kft-szekesfehervar-2136184?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
82,Adatelemző (Data scientist),Pest megye,Edukáció Korsz Szolg Szoc Szöv,https://www.profession.hu/allas/adatelemzo-data-scientist-edukacio-korsz-szolg-szoc-szov-2136167?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
83,IT hatékonyság fejlesztési tanácsadó,"1095 Budapest, Lechner Ödön fasor 9.",K&H BANK ZRT. (ICT),https://www.profession.hu/allas/it-hatekonysag-fejlesztesi-tanacsado-k-h-bank-zrt-ict-budapest-2142318/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
84,Head of data science,Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/head-of-data-science-raiffeisen-bank-zrt-budapest-2136228?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
85,Senior IT Project Management Coordinator,Budapest,4iG Nyrt.,https://www.profession.hu/allas/senior-it-project-management-coordinator-ig-nyrt-2136219?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
86,Senior IT Projekt kontroller,Budapest,4iG Nyrt.,https://www.profession.hu/allas/senior-it-projekt-kontroller-ig-nyrt-2136218?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
87,Rendszertesztelő,"1097 Budapest, Táblás utca 39.",Diatron MI Zrt.,https://www.profession.hu/allas/rendszertesztelo-diatron-mi-zrt-budapest-2133996?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
88,SAP junior developer,7632 Pécs,enerhym solutions Kft.,https://www.profession.hu/allas/sap-junior-developer-enerhym-solutions-kft-pecs-2142237/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
89,Szenior tesztmérnök,Székesfehérvár,Harman Becker Kft.,https://www.profession.hu/allas/szenior-tesztmernok-harman-becker-kft-szekesfehervar-2136187?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
90,Support rendszertechnikus,Budapest,INTERTON Kft.,https://www.profession.hu/allas/support-rendszertechnikus-interton-kft-2131629?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
91,IT Coordinator,"1134 Budapest, Váci út 33.",Process Solutions Kft.,https://www.profession.hu/allas/it-coordinator-process-solutions-kft-budapest-2136173?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
92,Clavis alkalmazás üzemeltető,"Budapest, XII. kerület",Concorde Értékpapír Zrt.,https://www.profession.hu/allas/clavis-alkalmazas-uzemelteto-concorde-ertekpapir-zrt-budapest-2145574?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
93,SAP S/4 HANA projektmenedzser,"1135 Budapest, Béke utca 21-29.",CEWE Magyarország Kft.,https://www.profession.hu/allas/sap-s-hana-projektmenedzser-cewe-magyarorszag-kft-budapest-2131608?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
94,Senior java fejlesztő,Otthonról végezhető,Profession Services,https://www.profession.hu/allas/senior-java-fejleszto-profession-services-2142111/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
95,Tesztmérnök (101-10-43070/PR),Budapest,Grafton Recruitment,https://www.profession.hu/allas/tesztmernok-pr-grafton-recruitment-2136138?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
96,Manuális tesztelőKarriertipp!,Budapest,CARDNET Zrt.,https://www.profession.hu/allas/manualis-tesztelo-cardnet-zrt-2136121?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
97,Windows tervezőmérnök,Budapest,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/windows-tervezomernok-beck-and-partners-kft-budapest-2145519?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
98,Alkalmazás üzemeltetés szakértő,Budapest VIII. kerület,MVM EÉ Ügyfélkapcsolati Kft.,https://www.profession.hu/allas/alkalmazas-uzemeltetes-szakerto-mvm-ee-ugyfelkapcsolati-kft-budapest-2131570?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
99,Készpénzgazdálkodási IT tanácsadó,"Budapest, XIII. kerület",OTP Bank Nyrt.,https://www.profession.hu/allas/keszpenzgazdalkodasi-it-tanacsado-otp-bank-nyrt-budapest-2136057?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
100,Tesztmérnök,Veszprém,Valeo Auto-Electric Magyarország Kft.,https://www.profession.hu/allas/tesztmernok-valeo-auto-electric-magyarorszag-kft-veszprem-2136054?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
101,Beszerző,Budapest,Trenkwalder Kft.,https://www.profession.hu/allas/beszerzo-trenkwalder-kft-2136067?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
102,Informatikai vezető,"1037 Budapest, Zay utca 24.",Duna Autó Zrt.,https://www.profession.hu/allas/informatikai-vezeto-duna-auto-zrt-budapest-2135666?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
103,IT munkatárs,"Budapest, XIII. kerület",Porsche Inter Auto Hungaria Kft.,https://www.profession.hu/allas/it-munkatars-porsche-inter-auto-hungaria-kft-budapest-2135272?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
104,Technical Supervision Expert,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/technical-supervision-expert-cetin-hungary-zrt-torokbalint-2133409?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
105,Senior Site Administrator Specialist,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/senior-site-administrator-specialist-cetin-hungary-zrt-torokbalint-2133390?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
106,Senior Product Management Expert,Törökbálint,CETIN Hungary Zrt.,https://www.profession.hu/allas/senior-product-management-expert-cetin-hungary-zrt-torokbalint-2133406?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
107,Senior Software Engineer,Budapest,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/senior-software-engineer-beck-and-partners-kft-budapest-2145434?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
108,DevOps / Cloud Engineer,"1123 Budapest, Alkotás utca 17-19.",ShiwaForce.com Zrt.,https://www.profession.hu/allas/devops-cloud-engineer-shiwaforce-com-zrt-budapest-2130163?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
109,Nagy -és Középfeszültségű hálózatépítő projektvezető mérnök,"Budapest, Pest megye",ConWerk Villamosipari Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,https://www.profession.hu/allas/nagy-es-kozepfeszultsegu-halozatepito-projektvezeto-mernok-conwerk-villamosipari-kereskedelmi-es-szolgaltato-korlatolt-felelossegu-tarsasag-2133488?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
110,JIRA Administrator,Budapest,Lufthansa Systems Hungária Kft.,https://www.profession.hu/allas/jira-administrator-lufthansa-systems-hungaria-kft-2129472?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
111,Statisztikai információs rendszer szakértő,Budapest,Magyar Nemzeti Bank,https://www.profession.hu/allas/statisztikai-informacios-rendszer-szakerto-magyar-nemzeti-bank-2135531?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
112,Php fejlesztő,"9022 Győr, Bajcsy-Zsilinszky út 44.",iBookr.ai Kft,https://www.profession.hu/allas/php-fejleszto-ibookr-ai-kft-gyor-2131493?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-17
