ID,Main,Location,Corporation,Href,Date
287,Senior Manager - Digital Training MED (w/x/m),"Oberkochen,",ZEISS,https://www.stepstone.de/jobs--Senior-Manager-Digital-Training-MED-w-x-m-Oberkochen-ZEISS--8474325-inline.html,2023-04-04
288,Master Data Quality Manager (m/f/d),"Oberkochen (Baden-Württemberg) , D-PLZ 73, D-PLZ 81",ZEISS,https://www.stepstone.de/jobs--Master-Data-Quality-Manager-m-f-d-Oberkochen-Baden-Wurttemberg-D-PLZ-73-D-PLZ-81-ZEISS--8990847-inline.html,2023-04-04
289,Cloud Infrastructure Engineer for Team FC Solutions (f/m/x),Stuttgart,Mercedes-Benz Mobility AG,https://www.stepstone.de/jobs--Cloud-Infrastructure-Engineer-for-Team-FC-Solutions-f-m-x-Stuttgart-Mercedes-Benz-Mobility-AG--9343466-inline.html,2023-04-04
290,Subject Matter Expert for Cyber Defense Fire Drills (f/m/div.),Stuttgart,Bosch Gruppe,https://www.stepstone.de/jobs--Subject-Matter-Expert-for-Cyber-Defense-Fire-Drills-f-m-div-Stuttgart-Bosch-Gruppe--8136667-inline.html,2023-04-04
291,SAP Manager Operation and Logistics (f/m/d),Ettlingen,Bruker Physik GmbH,https://www.stepstone.de/jobs--SAP-Manager-Operation-and-Logistics-f-m-d-Ettlingen-Bruker-Physik-GmbH--9310893-inline.html,2023-04-04
292,SAP S/4 Hana Solution Adoption Manager (m/f/d),Stuttgart,Exyte Management GmbH,https://www.stepstone.de/jobs--SAP-S-4-Hana-Solution-Adoption-Manager-m-f-d-Stuttgart-Exyte-Management-GmbH--8635821-inline.html,2023-04-04
293,Information Security Manager (m/f/d) for Security Compliance & Frameworks,München,ZEISS,https://www.stepstone.de/jobs--Information-Security-Manager-m-f-d-for-Security-Compliance-Frameworks-Munchen-ZEISS--9334003-inline.html,2023-04-04
294,Head / Team Lead of Software Development (m/f/d),Schönaich,Synapticon GmbH,https://www.stepstone.de/jobs--Head-Team-Lead-of-Software-Development-m-f-d-Schonaich-Synapticon-GmbH--8567796-inline.html,2023-04-04
295,Technical Delivery Lead Mobile App,bundesweit,Telefónica Germany GmbH & Co. OHG,https://www.stepstone.de/jobs--Technical-Delivery-Lead-Mobile-App-bundesweit-Telefonica-Germany-GmbH-Co-OHG--9374070-inline.html,2023-04-04
296,PKI Security Engineer (m/w/d),München,BSH Hausgeräte Gruppe,https://www.stepstone.de/jobs--PKI-Security-Engineer-m-w-d-Munchen-BSH-Hausgerate-Gruppe--9308353-inline.html,2023-04-04
