ID,Main,Location,Corporation,Href,Date
0,IT Support (m/f/d),Freiburg,COSTAR UK LIMITED,https://www.stepstone.de/jobs--IT-Support-m-f-d-Freiburg-COSTAR-UK-LIMITED--9480148-inline.html,2023-04-27
1,IT-Cloud & Network Engineer (m/f/d),Düsseldorf,SMS digital GmbH,https://www.stepstone.de/jobs--IT-Cloud-Network-Engineer-m-f-d-Dusseldorf-SMS-digital-GmbH--9368437-inline.html,2023-04-27
2,Junior Managers Program – Information Technology – Traineeprogramm (f/m/div.),Gerlingen-Schillerhöhe,Bosch Gruppe,https://www.stepstone.de/jobs--Junior-Managers-Program-Information-Technology-Traineeprogramm-f-m-div-Gerlingen-Schillerhohe-Bosch-Gruppe--4993315-inline.html,2023-04-27
3,IT Computer System Validation Specialist (m/f/d),Rastatt,Getinge Holding B.V. & Co. KG,https://www.stepstone.de/jobs--IT-Computer-System-Validation-Specialist-m-f-d-Rastatt-Getinge-Holding-B-V-Co-KG--9468194-inline.html,2023-04-27
4,IT Network Administrator (m/f/d),München,Giesecke+Devrient Mobile Security GmbH,https://www.stepstone.de/jobs--IT-Network-Administrator-m-f-d-Munchen-Giesecke-Devrient-Mobile-Security-GmbH--9417348-inline.html,2023-04-27
5,IT Security Engineer (m/f/d),Buchs SG (CH),BRUSA HyPower AG,https://www.stepstone.de/jobs--IT-Security-Engineer-m-f-d-Buchs-SG-CH-BRUSA-HyPower-AG--9412466-inline.html,2023-04-27
6,IT Business Consultant in the field of bioinformatics,Biberach an der Riß,Boehringer Ingelheim,https://www.stepstone.de/jobs--IT-Business-Consultant-in-the-field-of-bioinformatics-Biberach-an-der-Riss-Boehringer-Ingelheim--9435921-inline.html,2023-04-27
7,IT Administrator (m/f/d) Workplace,"Bremen, Augsburg, Karlsruhe, Home-Office",IGEL Technology GmbH,https://www.stepstone.de/jobs--IT-Administrator-m-f-d-Workplace-Bremen-Augsburg-Karlsruhe-Home-Office-IGEL-Technology-GmbH--9409324-inline.html,2023-04-27
8,IT Project Manager Agile/Scrum (m/f/divers) - REF20845N,Eschborn,Continental AG,https://www.stepstone.de/jobs--IT-Project-Manager-Agile-Scrum-m-f-divers-REF20845N-Eschborn-Continental-AG--9485247-inline.html,2023-04-27
9,Senior IT Technician (m/f/d) | IT Techniker | IT Support,Bad Nauheim,Sanden International (Europe) GmbH,https://www.stepstone.de/jobs--Senior-IT-Technician-m-f-d-IT-Techniker-IT-Support-Bad-Nauheim-Sanden-International-Europe-GmbH--9388404-inline.html,2023-04-27
10,IT Data Protection Coordinator (f/m/d),"Aschaffenburg, Frankfurt am Main",KION Information Management Services GmbH,https://www.stepstone.de/jobs--IT-Data-Protection-Coordinator-f-m-d-Aschaffenburg-Frankfurt-am-Main-KION-Information-Management-Services-GmbH--9378893-inline.html,2023-04-27
11,IT Consultant SAP Basis (d/f/m),Düsseldorf,Henkel AG & Co. KGaA,https://www.stepstone.de/jobs--IT-Consultant-SAP-Basis-d-f-m-Dusseldorf-Henkel-AG-Co-KGaA--9212122-inline.html,2023-04-27
12,IT Consultant SAP Security/Authorization (d/f/m),Düsseldorf,Henkel AG & Co. KGaA,https://www.stepstone.de/jobs--IT-Consultant-SAP-Security-Authorization-d-f-m-Dusseldorf-Henkel-AG-Co-KGaA--9212120-inline.html,2023-04-27
13,IT- Application Specialist CX/CEM Management (m/w/x),"Oberkochen (Baden-Württemberg), Jena, München",ZEISS,https://www.stepstone.de/jobs--IT-Application-Specialist-CX-CEM-Management-m-w-x-Oberkochen-Baden-Wurttemberg-Jena-Munchen-ZEISS--9262726-inline.html,2023-04-27
14,Group Auditor IT (f/m/d),Heidelberg,HeidelbergCement AG,https://www.stepstone.de/jobs--Group-Auditor-IT-f-m-d-Heidelberg-HeidelbergCement-AG--9153942-inline.html,2023-04-27
15,Werkstudent (m/w/d) IT - Global Business Applications,Kirchheimbolanden,BorgWarner IT Services Europe GmbH,https://www.stepstone.de/jobs--Werkstudent-m-w-d-IT-Global-Business-Applications-Kirchheimbolanden-BorgWarner-IT-Services-Europe-GmbH--9482601-inline.html,2023-04-27
16,IT System Administrator (Linux) (m/f/d) for High Performance Computing (HPC),Langen,Paul-Ehrlich-Institut,https://www.stepstone.de/jobs--IT-System-Administrator-Linux-m-f-d-for-High-Performance-Computing-HPC-Langen-Paul-Ehrlich-Institut--9432078-inline.html,2023-04-27
17,IT Systems Engineer (d/f/m),Manching bei München,Airbus Group,https://www.stepstone.de/jobs--IT-Systems-Engineer-d-f-m-Manching-bei-Munchen-Airbus-Group--9343706-inline.html,2023-04-27
18,IT Helpdesk Administrator (m/f/d),Hamburg,Dole Europe GmbH,https://www.stepstone.de/jobs--IT-Helpdesk-Administrator-m-f-d-Hamburg-Dole-Europe-GmbH--9451336-inline.html,2023-04-27
19,Trainee IT (f/m/x),München,BMW Group,https://www.stepstone.de/jobs--Trainee-IT-f-m-x-Munchen-BMW-Group--9419810-inline.html,2023-04-27
20,IT Service Support (Incident & Problem Management) (m/w/d),München,"Caceis Bank S.A., Germany Branch",https://www.stepstone.de/jobs--IT-Service-Support-Incident-Problem-Management-m-w-d-Munchen-Caceis-Bank-S-A-Germany-Branch--9106980-inline.html,2023-04-27
21,IT Support | Service Desk Specialist (m/f/d),München,Cataneo GmbH,https://www.stepstone.de/jobs--IT-Support-Service-Desk-Specialist-m-f-d-Munchen-Cataneo-GmbH--9397826-inline.html,2023-04-27
22,IT Project Manager Cloud & Data Center (d/f/m),Berlin,Vitesco Technologies Group AG,https://www.stepstone.de/jobs--IT-Project-Manager-Cloud-Data-Center-d-f-m-Berlin-Vitesco-Technologies-Group-AG--9433263-inline.html,2023-04-27
23,IT Architect - Co-Design Solutions (d/f/m),Hamburg Area,Airbus Group,https://www.stepstone.de/jobs--IT-Architect-Co-Design-Solutions-d-f-m-Hamburg-Area-Airbus-Group--9455977-inline.html,2023-04-27
24,IT Unit Leader / Head of IT (f/m/d),Martinsried,Coriolis Pharma Research GmbH,https://www.stepstone.de/jobs--IT-Unit-Leader-Head-of-IT-f-m-d-Martinsried-Coriolis-Pharma-Research-GmbH--9482680-inline.html,2023-04-27
25,IT Governance Manager (m/f/d),"Verl, Berlin, Amsterdam, Heerenveen, Tallinn, Stockholm, Oslo",Riverty,https://www.stepstone.de/jobs--IT-Governance-Manager-m-f-d-Verl-Berlin-Amsterdam-Heerenveen-Tallinn-Stockholm-Oslo-Riverty--9482306-inline.html,2023-04-27
26,IT Product Coordinator (f/m/d),Hannover,Uniper,https://www.stepstone.de/jobs--IT-Product-Coordinator-f-m-d-Hannover-Uniper--9429656-inline.html,2023-04-27
27,IT Security Manager (m/f/d),"Berlin, Baden-Baden, Verl, Wien",Riverty,https://www.stepstone.de/jobs--IT-Security-Manager-m-f-d-Berlin-Baden-Baden-Verl-Wien-Riverty--9477666-inline.html,2023-04-27
28,Local IT Manager (m/f/d),Pliezhausen,ancosys GmbH,https://www.stepstone.de/jobs--Local-IT-Manager-m-f-d-Pliezhausen-ancosys-GmbH--9472657-inline.html,2023-04-27
29,Continental IT Graduate Program 2023 (Trainee): Data Science/ Cloud Solutions/ Software Engineering / Cybersecurity,Hannover,Continental AG,https://www.stepstone.de/jobs--Continental-IT-Graduate-Program-2023-Trainee-Data-Science-Cloud-Solutions-Software-Engineering-Cybersecurity-Hannover-Continental-AG--9477473-inline.html,2023-04-27
30,(Senior) Project Manager - IT Business Development (m/w/d),Hamburg,About You SE & Co. KG,https://www.stepstone.de/jobs--Senior-Project-Manager-IT-Business-Development-m-w-d-Hamburg-About-You-SE-Co-KG--9478572-inline.html,2023-04-27
31,Auslandspraktikum IT (USA),Newnan,GRENZEBACH CORPORATION,https://www.stepstone.de/jobs--Auslandspraktikum-IT-USA-Newnan-GRENZEBACH-CORPORATION--9473882-inline.html,2023-04-27
