ID,Main,Location,Corporation,Href,Date
106,Automation Developer (RPA),"Budapest, Pest",Vision Recruitment Kft.,https://www.cvonline.hu/hu/standard/allas/automation-developer-rpa-1253426,2023-03-06
107,Kiemelt        ENGINEERING SUPPORT (DEBRECEN),"Debrecen, Hajdú-Bihar",Diehl Aviation,https://www.cvonline.hu/hu/premium/allas/engineering-support-debrecen-1262387,2023-03-06
108,ANGULAR / JAVASCRIPT FEJLESZTŐ,"Szeged, Csongrád",Produkteam Kft.,https://www.cvonline.hu/hu/standard/allas/angular-javascript-fejleszto-szeged-1259154,2023-03-06
109,SZOFTVERFEJLESZTŐ,"Szeged, Csongrád, Pécs, Baranya",Produkteam Kft.,https://www.cvonline.hu/hu/standard/allas/szoftver-fejleszto-szeged-pecs-1259155,2023-03-06
110,Senior Service Operations Engineer,Debrecen,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/technical-support-specialist-level-2-953970,2023-03-06
111,Junior Service Operations Engineer,Debrecen,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-service-operations-engineer-1180520,2023-03-06
112,Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-1119782,2023-03-06
113,INFORMÁCIÓBIZTONSÁGI SZAKÉRTŐ MUNKATÁRS,"Budapest, Pest",MKB Bank Nyrt.,https://www.cvonline.hu/hu/standard/allas/informaciobiztonsagi-szakerto-munkatars-1253414,2023-03-06
114,JUNIOR SAP® TANÁCSADÓ ÉS FEJLESZTŐ,Baranya,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/junior-sapr-tanacsado-es-fejleszto-1167676,2023-03-06
115,VÁLLALOZÁS VEZETŐ / ELŐKÉSZÍTÉS VEZETŐ (bp1329),"Budapest, Pest",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/vallalozas-vezeto-elokeszites-vezeto-bp1329-1259135,2023-03-06
116,"ÉPÍTÉSVEZETŐ ÚT-, KÖZMŰÉPÍTŐ(bp1330)","Budapest, Pest, Budapest",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/epitesi-vezeto-ut-kozmuepito-bp1330-1259136,2023-03-06
117,Kiemelt        Microsoft Rendszergazda,"Budapest, Pest",Pannon Support Rendszerház Kft.,https://www.cvonline.hu/hu/premium/allas/microsoft-rendszergazda-1262239,2023-03-06
118,Adatvédelmi Szakértő,"Budapest, Pest",MTB Magyar Takarékszövetkezeti Bank Zrt.,https://www.cvonline.hu/hu/standard/allas/adatvedelmi-szakerto-1259126,2023-03-06
119,Junior Folyamatmérnök (Székesfehérvár),Székesfehérvár,Hire-One Kft.,https://www.cvonline.hu/hu/allas/junior-folyamatmernok-szekesfehervar-1234571,2023-03-06
120,Folyamatmérnök (Székesfehérvár),Székesfehérvár,Hire-One Kft.,https://www.cvonline.hu/hu/allas/folyamatmernok-szekesfehervar-1234572,2023-03-06
121,IT security specialist,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/cyber-security-specialist-1195553,2023-03-06
122,Digital Solutions Support Coordinator / IT Asszisztens,Budapest,PBS International Kft.,https://www.cvonline.hu/hu/allas/digital-solutions-support-coordinator-it-asszisztens-1242411,2023-03-06
123,MŰSZAKI ELŐKÉSZÍTŐ (w338),"Eger, Heves",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/muszaki-elokeszito-w338-1259105,2023-03-06
124,Site Cybersecurity Officer - Veszprém,Veszprém,T-HR Kft.,https://www.cvonline.hu/hu/allas/site-cybersecurity-officer-veszprem-1193592,2023-03-06
125,IT kontroller,"Budapest, Pest",BKV Zrt.,https://www.cvonline.hu/hu/standard/allas/it-kontroller-1253378,2023-03-06
