ID,Main,Location,Corporation,Salary,Href,Date
154,Java Software Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 000 EUR/mesiac,/praca/erste-digital/O4540593,2023-03-21
155,Senior RPA Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Mazars,3 500 EUR/mesiac,/praca/mazars/O4505888,2023-03-21
156,IOS Developer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,3 000 EUR/mesiac,/praca/erste-digital/O4540553,2023-03-21
157,QA Software Engineer - debug specialist,"Bratislava, Slovakia (Job with occasional home office)","Nokia Slovakia, a.s.",2 200 - 3 500 EUR/mesiac,/praca/nokia-slovakia/O4391536,2023-03-21
158,C# CI/CD developer,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4540719,2023-03-21
159,C# CI/CD developer,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 000 - 3 500 EUR/mesiac,/praca/siemens-slovensko/O4540718,2023-03-21
160,Summer Development Academy Kosice - full time internship for students during summer,Košice,Siemens Slovensko,6 EUR/hod.,/praca/siemens-slovensko/O4540713,2023-03-21
161,Summer Development Academy Bratislava - full time internship for students during summer,"Bratislava Region, Slovakia, Bratislava region (Job with occasional home office)",Siemens Slovensko,6 EUR/hod.,/praca/siemens-slovensko/O4540712,2023-03-21
162,Summer Development Academy Zilina - full time internship for students during summer,"Žilina Region, Slovakia, Žilina region (Job with occasional home office)",Siemens Slovensko,6 EUR/hod.,/praca/siemens-slovensko/O4540711,2023-03-21
163,Programátor remote riešení,Zvolen,NEXINEO s.r.o.,None,/praca/nexineo/O4540688,2023-03-21
164,Programator pre Unreal Engine.,Práca z domu,GiM s.r.o.,2 000 - 3 500 EUR/mesiac,/praca/gim/O4540663,2023-03-21
165,IT  Junior Specialista / SAP support,"Teplička nad Váhom, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Hyundai AutoEver Europe GmbH, organizačná zložka",2 600 EUR/mesiac,/praca/hyundai-autoever-europe-gmbh-organizacna-zlozka/O4540644,2023-03-21
166,Junior JAVA Developer - Graduate Hiring Program,"DXC Technology, Galvaniho, Bratislava, Slovakia (Job with occasional home office)",DXC Technology,2 500 EUR/mesiac,/praca/dxc-technology/O3859409,2023-03-21
167,C++ developer for WMS,Remote work,First Line Software s.r.o.,2 500 EUR/mesiac,/praca/first-line-software/O4540621,2023-03-21
168,UI Software Engineer - Žilina,"Žilina, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,1 600 EUR/mesiac,/praca/pantheon-tech/O4540608,2023-03-21
169,UI Software Engineer - Banská Bystrica,"Banská Bystrica, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,1 440 EUR/mesiac,/praca/pantheon-tech/O4540605,2023-03-21
170,UI Software Engineer - Bratislava,"Bratislava, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 000 EUR/mesiac,/praca/pantheon-tech/O4400051,2023-03-21
171,Python Software Engineer - Žilina,"Žilina, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 200 EUR/mesiac,/praca/pantheon-tech/O4540600,2023-03-21
172,Python Software Engineer - Banská Bystrica,"Banská Bystrica, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 800 EUR/mesiac,/praca/pantheon-tech/O4540599,2023-03-21
173,Python Software Engineer - Bratislava,"Bratislava, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 800 EUR/mesiac,/praca/pantheon-tech/O4241394,2023-03-21
174,JAVA Software Engineer - Žilina,"Žilina, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 800 EUR/mesiac,/praca/pantheon-tech/O4540595,2023-03-21
175,JAVA Software Engineer - Banská Bystrica,"Banská Bystrica, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 150 EUR/mesiac,/praca/pantheon-tech/O4540594,2023-03-21
176,JAVA Software Engineer - Bratislava,"Bratislava, Slovakia (Job with occasional home office)",PANTHEON.tech s.r.o.,2 800 EUR/mesiac,/praca/pantheon-tech/O4400044,2023-03-21
177,Mid Full Stack Developer (HTML/WP/PHP),"Hurbanova 40, Senica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",upvision.s.r.o.,2 900 EUR/mesiac,/praca/upvision-s-r-o/O4540552,2023-03-21
178,"Backend Developer (AWS, TypeScript, Java, C#)",Remote work,Arcondis Solutions s.r.o.,2 000 - 3 500 EUR/mesiac,/praca/arcondis-solutions/O4539994,2023-03-21
179,Junior JAVA Developer,Remote work,FREQUENTIS Solutions & Services s. r. o.,2 000 - 3 500 EUR/mesiac,/praca/frequentis-solutions-services/O4427457,2023-03-21
180,Python developer - more projects to choose from (Bratislava or remote),Remote work,"Infinit, s.r.o.",2 500 - 5 000 EUR/mesiac,/praca/infinit/O4145556,2023-03-21
181,Java developer pre finančný projekt,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,1 800 EUR/mesiac,/praca/trigon-consulting/O4538891,2023-03-21
182,JAVA backend developer (mid/senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Union,2 300 EUR/mesiac,/praca/union/O4540348,2023-03-21
183,Python Developer in data science team,"U. S. Steel Košice, s.r.o., Šaca, Slovakia (Job with occasional home office)","U. S. Steel Košice, s.r.o.",None,/praca/u-s-steel-kosice/O4521765,2023-03-21
184,Platform technology engineer/ka,Bratislava,"Slovenská sporiteľňa, a.s.",2 300 EUR/mesiac,/praca/slovenska-sporitelna/O4540311,2023-03-21
185,Java Developer pre Smart Buildings,Bratislava,"Manuvia, a. s.",None,/praca/manuvia/O4540278,2023-03-21
186,Senior Java Developer pre Smart Buildings,Bratislava,"Manuvia, a. s.",7 EUR/hod.,/praca/manuvia/O4540277,2023-03-21
187,C/C++ Developer ,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4522662,2023-03-21
188,Senior Salesforce Developer,"Bratislava, Slovakia (Job with occasional home office)",IBM,1 500 - 2 500 EUR/mesiac,/praca/ibm/O3274812,2023-03-21
189,Embedded C Software Developer Junior,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",3 000 EUR/mesiac,/praca/brose-prievidza/O4396661,2023-03-21
190,Medior Java Developer,Remote work,"Accenture, s.r.o.",2 200 EUR/mesiac,/praca/accenture/O4072671,2023-03-21
191,Senior SAP Consultant,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 400 EUR/mesiac,/praca/accenture/O4159840,2023-03-21
192,IT Trainee,Remote work,IBM,5 EUR/hod.,/praca/ibm/O4063133,2023-03-21
193,Senior Java Developer,Práca z domu,Garwan Consulting s. r. o.,2 500 - 4 000 EUR/mesiac,/praca/garwan-consulting/O4540147,2023-03-21
194,Mid/Senior PHP programátor,Práca z domu,"Quality Unit, s. r. o.",2 200 EUR/mesiac,/praca/quality-unit/O4540124,2023-03-21
195, Technický konzultant zákazníckych riešení - Košice (m/ž),"Košický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovak Telekom, a.s.",6 EUR/hod.,/praca/slovak-telekom/O4540083,2023-03-21
196,Junior Embedded C/C++ Engineer (Linux/Networking),Remote work,GlobalLogic Slovakia s.r.o.,2 000 EUR/mesiac,/praca/globallogic-slovakia/O4540059,2023-03-21
197,ServiceNow Developer/Consultant (javascript),Práca z domu,MATERNA Information & Communications s.r.o.,3 500 EUR/mesiac,/praca/materna-information-communications/O4261496,2023-03-21
198,Java Trainee Program ,Práca z domu,MATERNA Information & Communications s.r.o.,3 000 EUR/mesiac,/praca/materna-information-communications/O4516248,2023-03-21
199,Senior Finance Consultant Oracle: E-Business Suite ,"Bratislava region, Slovak Republic",ManpowerGroup Slovensko s.r.o.,2 000 - 3 500 EUR/mesiac,/praca/manpowergroup-slovensko/O4539998,2023-03-21
200,.NET Developer,Práca z domu,Unicorn,2 000 EUR/mesiac,/praca/unicorn/O4539551,2023-03-21
201,Senior Supply Chain Consultant Oracle: E-Business Suite,"Bratislava region, Slovak Republic",ManpowerGroup Slovensko s.r.o.,3 500 EUR/mesiac,/praca/manpowergroup-slovensko/O4539925,2023-03-21
202,Senior Mobile Game Developer (Unity),"Bratislava, Slovakia (Job with occasional home office)",SuperScale s. r. o.,3 800 EUR/mesiac,/praca/superscale/O4539916,2023-03-21
203,Cloud Transformation Engineer,"Bratislava, Slovakia (Job with occasional home office)","The Capital Markets Company Slovakia, s. r. o.",None,/praca/the-capital-markets-company-slovakia/O3977714,2023-03-21
204,Teamleader/Java Developer s nástupným bonusom 1.500 €,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","DGT factory, a. s.",2 600 EUR/mesiac,/praca/dgt-factory/O4434282,2023-03-21
205,Administratívna podpora - logistika/SAP,Nové Mesto nad Váhom,ALEX PETERSON s.r.o.,2 500 EUR/mesiac,/praca/alex-peterson/O4539648,2023-03-21
206,Junior Embedded C/C++ Software developer,Bratislava,Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4539857,2023-03-21
207,Embedded C++ softvérový/-á vývojár/-ka,"Galvaniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",HMH s.r.o.,1 600 EUR/mesiac,/praca/hmh/O4494840,2023-03-21
208,Programátor - špecialista informatik ,Bratislava,"Národná diaľničná spoločnosť, a.s.",1 440 EUR/mesiac,/praca/narodna-dialnicna-spolocnost/O4499565,2023-03-21
209,C#/.NET SW Developer (Agile Swiss company) - Mid / Senior,"Einsteinova 33, Petržalka",Metrohm Research Slovakia s. r. o.,2 000 EUR/mesiac,/praca/metrohm-research-slovakia/O3238943,2023-03-21
210,Build Systems Administrator,"Einsteinova 33, Petržalka",Metrohm Research Slovakia s. r. o.,2 200 EUR/mesiac,/praca/metrohm-research-slovakia/O3244237,2023-03-21
211,Senior IT Application Developer PL/SQL,"Bratislava, Slovakia (Job with occasional home office)","SIA Central Europe, a.s.",2 800 EUR/mesiac,/praca/sia-central-europe/O4507831,2023-03-21
212,Web developer | BizPartner Group,Práca z domu,BizPartner a.s.,2 800 EUR/mesiac,/praca/bizpartner/O4506180,2023-03-21
213,Data Engineer (Stochastic Analytics),"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,2 800 EUR/mesiac,/praca/synpulse-slovakia/O4306178,2023-03-21
214, .NET / C# / Programátor / Tpp,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,2 150 EUR/mesiac,/praca/seiteq/O3326658,2023-03-21
215,.NET / C# Developer- Full Time Remote / 100% HO. / Živnosť / S.r.o.,Práca z domu,SEITEQ s.r.o.,2 800 EUR/mesiac,/praca/seiteq/O4153609,2023-03-21
216,SW Backend developer,Kysucké Nové Mesto,SCHAEFFLER,2 900 EUR/mesiac,/praca/schaeffler/O4539746,2023-03-21
217,Frontend developer,Kysucké Nové Mesto,SCHAEFFLER,2 000 - 3 500 EUR/mesiac,/praca/schaeffler/O4539745,2023-03-21
218,Senior Consultant Oracle: PM Cloud,"Bratislava region, Slovak Republic",ManpowerGroup Slovensko s.r.o.,2 300 EUR/mesiac,/praca/manpowergroup-slovensko/O4539690,2023-03-21
219,Elektrokonštruktér (Vývoj a výroba elektronických testovacích zariadení) ,"Bytča, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,None,/praca/scheidt-bachmann-slovensko/O4539689,2023-03-21
220,ABAP Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,7 EUR/hod.,/praca/scheidt-bachmann-slovensko/O4518266,2023-03-21
221,Product Owner / Technical Team Lead of Java Team,"Bratislava, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518620,2023-03-21
222,SW System Architect (focus on back-office),"Bratislava, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518692,2023-03-21
223,DevOps Engineer,"Praha, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",3 000 EUR/mesiac,/praca/advantage-consulting/O4539681,2023-03-21
224,Full Stack developer,"Zámocká 30, 811 01 Bratislava-Hrad, Slovakia (Job with occasional home office)","Intellica DG, s. r. o.",2 200 EUR/mesiac,/praca/intellica-dg/O4539680,2023-03-21
225,Backend Node.js/JavaScript programátor,"Námestie SNP, Banská Bystrica",Total Avengers s. r. o.,2 400 EUR/mesiac,/praca/total-avengers/O4539672,2023-03-21
226,Front-end Developer /-ka,Bratislava,ENERGO - AQUA a.s.,5 EUR/hod.,/praca/energo-aqua/O4472953,2023-03-21
227,C/C++ Developer ,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 500 - 4 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4452733,2023-03-21
228,AWS/Terraform/Kubernetes Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 200 EUR/mesiac,/praca/pro-hr/O4261831,2023-03-21
229,Presales konzultant,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Alanata a. s.,6 EUR/hod.,/praca/alanata/O4539622,2023-03-21
230,Java programator - Senior,Práca z domu,"ADECCO Slovakia, s. r. o.",2 000 EUR/mesiac,/praca/adecco-slovakia/O4539547,2023-03-21
231,Medior Java Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,3 500 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4453635,2023-03-21
232,Experienced software engineer (.NET),Remote work,"NESS KE, s.r.o.",3 000 EUR/mesiac,/praca/ness-ke/O4520450,2023-03-21
233,Experienced DevOps Engineer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 300 EUR/mesiac,/praca/accenture/O4530376,2023-03-21
234,Data Warehouse Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,2 400 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4521591,2023-03-21
235,Power BI Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,2 000 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4521588,2023-03-21
236,Service Now Lead Developer Architect - HRSD (Slovakia),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4472158,2023-03-21
237,Service Now Lead Developer Architect - HRSD (Slovakia),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 - 3 500 EUR/mesiac,/praca/siemens-slovensko/O4472150,2023-03-21
238,AWS DevOps .Net Core Developer,"Zvolen, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Continental AG,2 000 - 3 500 EUR/mesiac,/praca/continental-ag/O4439052,2023-03-21
239,Monitoring Engineer,Remote work,"Accenture, s.r.o.",None,/praca/accenture/O4435177,2023-03-21
240,Java Software Engineer ,Remote work,Infobip,None,/praca/infobip/O4083046,2023-03-21
241, Experienced .NET Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",None,/praca/accenture/O4001511,2023-03-21
242,Absolvent s IT zameraním,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,1 500 - 2 500 EUR/mesiac,/praca/siemens-slovensko/O4226521,2023-03-21
243,C++ Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,None,/praca/siemens-slovensko/O4164861,2023-03-21
244,Java Developer,Žilina,Siemens Slovensko,None,/praca/siemens-slovensko/O4108268,2023-03-21
245,Junior Software Deployment Manager,Žilina,Siemens Slovensko,1 300 - 1 800 EUR/mesiac,/praca/siemens-slovensko/O4060546,2023-03-21
246,Experienced Data Engineer (for a unique project),Bratislava,IBM,2 500 EUR/mesiac,/praca/ibm/O4080591,2023-03-21
247,Experienced ETL Data Engineer ready for the Cloud level? (Permanent Home Office Possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 EUR/mesiac,/praca/accenture/O4023408,2023-03-21
248,SAP HCM Developer with WD4A skill,Remote work,DXC Technology,2 000 EUR/mesiac,/praca/dxc-technology/O4490118,2023-03-21
249,"Vieš čo je ABAP?  Super, poď k nám programovať SAP","Stará Turá, Slovensko (Pozícia umožňuje občasnú prácu z domu)",BizLink Industry Slovakia spol. s r. o.,3 000 EUR/mesiac,/praca/bizlink-industry-slovakia/O4539340,2023-03-21
250,Automation Engineer Medior - 365.innohub (m/ž),Bratislava,365.bank,2 800 EUR/mesiac,/praca/365-bank/O4539311,2023-03-21
251,Programátor (IT Vývoj),Žilina,"Prima banka Slovensko, a.s.",1 800 EUR/mesiac,/praca/prima-banka-slovensko/O4539295,2023-03-21
252,Experienced Azure Data Engineer Kosice,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 700 EUR/mesiac,/praca/accenture/O4053704,2023-03-21
253,SW Developer – Backend,Bratislava,NG Aviation s. r. o.,2 000 EUR/mesiac,/praca/ng-aviation/O4539234,2023-03-21
254,Business Analyst (Bratislava or 90% remote),Práca z domu,"ARTIN Solutions, s.r.o.",2 300 EUR/mesiac,/praca/artin-solutions/O4516557,2023-03-21
255,Backend programátor,"Univerzitná 8661/6a, Žilina","Asseco CEIT, a.s.",2 500 EUR/mesiac,/praca/asseco-ceit/O4528383,2023-03-21
256,IT/ERP Analyst,"Diaľničná cesta 12, Senec, okres Senec","ESA LOGISTIKA, s.r.o.",None,/praca/esa-logistika/O4467588,2023-03-21
257,Release manager / C#/.NET Developer,"Miletičova, Bratislava","SYNOT Games, s.r.o.",None,/praca/synot-games/O4516799,2023-03-21
258,Senior Frontend Developer,"Miletičova, Bratislava","SYNOT Games, s.r.o.",1 500 - 2 500 EUR/mesiac,/praca/synot-games/O4145038,2023-03-21
259,Senior Python Developer pre ERP systém Odoo,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Dedoles s.r.o., v reštrukturalizácii",2 000 EUR/mesiac,/praca/dedoles-v-restrukturalizacii/O4539017,2023-03-21
260,"Lead SW Engineer for the Computer Vision team (Python, Golang, AWS)","Jurkovičova Tepláreň, Bratislava, Slovakia (Job with occasional home office)",Sportradar,None,/praca/sportradar/O4324516,2023-03-21
261,"Programátor priemyselných robotov, PLC alebo SCADA",Prešovský kraj,"Manuvia, a. s.",1 400 EUR/mesiac,/praca/manuvia/O4538954,2023-03-21
262,ERP Administrátor,Topoľčany,"Manuvia, a. s.",2 500 - 3 000 EUR/mesiac Zabezpečená doprava,/praca/manuvia/O4538952,2023-03-21
263,Programátor - junior,"Liptovský Mikuláš, Slovensko (Pozícia umožňuje občasnú prácu z domu)",AXENTA s. r. o.,None,/praca/axenta/O4538908,2023-03-21
264,Java Developer s nástupným bonusom 1.500 €,Práca z domu,"DGT factory, a. s.",1 800 EUR/mesiac,/praca/dgt-factory/O4450156,2023-03-21
265,Systémový administrátor - špecialista na Docker,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 500 EUR/mesiac,/praca/asseco-central-europe/O4538876,2023-03-21
266,Front-end developer/ka – Vue.js a React.js,Bratislava,"Slovenská sporiteľňa, a.s.",2 100 EUR/mesiac,/praca/slovenska-sporitelna/O4538850,2023-03-21
267,"Hľadáme vývojára, ktorý sa nebojí C++ !","Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Bohemia Interactive Simulations k.s.,7 EUR/hod.,/praca/bohemia-interactive-simulations-k-s/O4390189,2023-03-21
268,Frontend vývojár,"Povodská cesta, Dunajská Streda","METRANS /Danubia/, a.s.",1 500 - 2 500 EUR/mesiac,/praca/metrans-danubia/O4127757,2023-03-21
269,.NET/C# Developer,Práca z domu,develogics k. s.,1 500 - 2 500 EUR/mesiac,/praca/develogics-k-s/O4387148,2023-03-21
270,Medior/Senior Frontend Developer for our Connected Home Team,"Bratislava, Slovakia (Job with occasional home office)","ESET, spol. s r.o.",3 000 EUR/mesiac,/praca/eset/O4520105,2023-03-21
271,Java / DevOps developer,Práca z domu,STENGL a.s.,2 200 EUR/mesiac,/praca/stengl/O4538798,2023-03-21
272,"Firmware developer (C, C++)","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","R-DAS, s. r. o.",2 400 EUR/mesiac,/praca/r-das/O4487698,2023-03-21
273,ABAP Developer,Remote work,"Unlimit Recruitment, s.r.o.",5 EUR/hod.,/praca/unlimit-recruitment/O4309850,2023-03-21
274,Cyber Security Specialist,Práca z domu,Pro HR,2 500 - 4 000 EUR/mesiac,/praca/pro-hr/O3543786,2023-03-21
275,Java Developer,"Štúrova 27, Staré Mesto, Slovakia, Košice (Job with occasional home office)","ABB Solutions Slovakia, s. r. o.",2 200 EUR/mesiac,/praca/abb-solutions-slovakia/O4459428,2023-03-21
276,"F# Developer | Skvelá komunita, veľa zábavy, vedomostí a zaujímavých projektov","Obchodná 2, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","CN Group CZ a.s., organizačná zložka SK",6 EUR/hod.,/praca/cn-group-cz-organizacna-zlozka-sk/O4520005,2023-03-21
277,C# SW Developer ,Nitra,Muehlbauer Technologies s.r.o.,2 000 EUR/mesiac,/praca/muehlbauer-technologies/O3980655,2023-03-21
278,PLC programátor /-ka,Dubnica nad Váhom,ENERGO - AQUA a.s.,3 500 EUR/mesiac,/praca/energo-aqua/O4519793,2023-03-21
279,"IT Developer (PHP, SQL)",Bratislava,"Manuvia, a. s.",3 000 EUR/mesiac,/praca/manuvia/O4538694,2023-03-21
280,Vision Application Engineer,Nitra,Muehlbauer Technologies s.r.o.,2 200 - 3 500 EUR/mesiac,/praca/muehlbauer-technologies/O4197051,2023-03-21
281,Senior .NET/C# Programátor,"Poštová, Žilina-Vlčince, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Descartes Systems (Slovakia) s.r.o.,2 300 EUR/mesiac,/praca/descartes-systems-slovakia/O4525088,2023-03-21
282,Dynatrace Monitoring Expert,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 500 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4345547,2023-03-21
283,Senior Fiori Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",None,/praca/accenture/O4475590,2023-03-21
284,Senior SAP Consultant,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4475575,2023-03-21
285,Cloud Developer,Bratislava,IBM,2 100 EUR/mesiac,/praca/ibm/O4471460,2023-03-21
286,Senior Cloud Data Engineer (permanent home office possible),Remote work,"Accenture, s.r.o.",7 EUR/hod.,/praca/accenture/O4434984,2023-03-21
287,C# Test Automation Developer,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,1 500 - 2 500 EUR/mesiac,/praca/siemens-slovensko/O4394680,2023-03-21
288,Senior ABAP Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 500 - 2 500 EUR/mesiac,/praca/accenture/O4388902,2023-03-21
289,Senior SAP ABAP Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",3 000 EUR/mesiac,/praca/accenture/O4067430,2023-03-21
290,Junior Nuclear Verification & Validation /Test Engineer,Bratislava,Framatome Controls s. r. o.,2 200 EUR/mesiac,/praca/framatome-controls/O4064933,2023-03-21
291,Senior Nuclear Verification & Validation / Test Engineer,Bratislava,Framatome Controls s. r. o.,2 400 EUR/mesiac,/praca/framatome-controls/O4017935,2023-03-21
292,Infrastructure Security Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",5 EUR/hod.,/praca/accenture/O4191412,2023-03-21
293,Infrastructure Security Senior Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 500 - 4 000 EUR/mesiac,/praca/accenture/O4191406,2023-03-21
294,Infrastructure Automation Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4191382,2023-03-21
295,Azure Machine Learning developer Kosice  ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 EUR/mesiac,/praca/accenture/O4071004,2023-03-21
296,Senior Fiori Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4051874,2023-03-21
297,Software engineer C# - Intern,"Nivy Tower, Mlynské nivy, Bratislava","HighChem s.r.o., součást Thermo Fisher Scientific",2 300 EUR/mesiac,/praca/highchem-soucast-thermo-fisher-scientific/O4538586,2023-03-21
298,PHP developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Unlimit Recruitment, s.r.o.",2 400 EUR/mesiac,/praca/unlimit-recruitment/O4538381,2023-03-21
299,Lektor programovania pre deti - online forma,Práca z domu,Algorithmics s. r. o.,3 000 EUR/mesiac,/praca/algorithmics/O4146644,2023-03-21
300,Student Part-time DevOps Engineer (all genders) #work&study #java #docker #K8,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,7 EUR/hod.,/praca/erste-digital/O4537995,2023-03-21
301,Medior/Senior .NET developer,"Kutlíkova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Steinringer WEB and IT solutions, s.r.o.",2 500 EUR/mesiac,/praca/steinringer-web-and-it-solutions/O2827337,2023-03-21
302,SAP Specialist,"Pardubice, Česko","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4538258,2023-03-21
303,DevOps Engineer,"Ostrava-město, Česko","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4538256,2023-03-21
304,Senior Backend Developer (PHP),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,None,/praca/simplaq/O4538241,2023-03-21
305,Front-End Development Team Lead,"Bratislava, Slovakia (Job with occasional home office)",Frinx s.r.o.,2 500 - 3 400 EUR/mesiac,/praca/frinx/O4538229,2023-03-21
306,Java Back-end developer /-ka,Bratislava,ENERGO - AQUA a.s.,2 500 - 3 500 EUR/mesiac,/praca/energo-aqua/O4478457,2023-03-21
307,Java Developer ,Remote work,Pro HR,2 800 - 4 300 EUR/mesiac,/praca/pro-hr/O4538173,2023-03-21
308,SQL developer ,Prešov,"Fio banka, a. s., pobočka zahraničnej banky",2 800 - 4 300 EUR/mesiac,/praca/fio-banka-pobocka-zahranicnej-banky/O4538172,2023-03-21
309,Programátor/elektrotechnik pre Rockwell PLC systémy,"Vlčie hrdlo, Bratislava","SLOVNAFT, a.s.",2 800 - 4 300 EUR/mesiac,/praca/slovnaft/O4538165,2023-03-21
310,PHP Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,1 800 EUR/mesiac,/praca/pro-hr/O4538145,2023-03-21
311,ABAP Developer /SAP S/4 HANA,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 800 - 4 300 EUR/mesiac,/praca/pro-hr/O4538140,2023-03-21
