ID,Main,Location,Corporation,Href,Date
0,Full-stack developer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/full-stack-developer-nodejs/3187000,2023-02-27
1,Linux Fejlesztőmérnök,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/linux-fejlesztomernok/3186000,2023-02-27
2,Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer/3184000,2023-02-27
3,SAP Application Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/sap-application-developer/3081000,2023-02-27
4,Senior Software Development Engi...,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/senior-software-development-engineer/3079000,2023-02-27
5,Test Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/test-engineer/3078000,2023-02-27
6,Software Test Development Engineer,Veszprém megye,Randstad Hungary,https://itpeople.hu/allasok/veszprem/software-test-development-engineer/3077000,2023-02-27
7,Beágyazott szoftverfejlesztő mérnök,Veszprém megye,Randstad Hungary,https://itpeople.hu/allasok/veszprem/beagyazott-szoftverfejleszto-mernok/3076000,2023-02-27
8,Mobile Application Tester,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/mobile-application-tester/3075000,2023-02-27
9,IT termelés támogató,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/it-termeles-tamogato/3074000,2023-02-27
10,Java Developer,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/java-developer/3073000,2023-02-27
11,Senior JAVA Developer,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/senior-java-developer/2972000,2023-02-27
12,IT Specialist,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/it-specialist/2971000,2023-02-27
13,Junior programozó,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/junior-programozo/2970000,2023-02-27
14,Junior Full Stack Developer,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/junior-full-stack-developer/2969000,2023-02-27
15,Teszteszköz fejlesztő mérnök,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/teszteszkoz-fejleszto-mernok/2968000,2023-02-27
16,ERP Developer,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/erp-developer/2967000,2023-02-27
17,IT specialist,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/it-specialist/2966000,2023-02-27
18,IT Operations Engineer ,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/it-operations-engineer-/2965000,2023-02-27
19,IT operation administrator,Országos,"HSA Kft, ",https://itpeople.hu/allasok/orszagos/it-operation-administrator/2964000,2023-02-27
20,Mobile Application Tester,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/mobile-application-tester/2963000,2023-02-27
21,Szenior BI Szakértő,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/szenior-bi-szakerto/2960000,2023-02-27
22,Senior Frontend Developer,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/senior-frontend-developer/2961000,2023-02-27
23,Software Engineer – „IDAM-EHL-SE”,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/software-engineer-–-„idam-ehl-se”/2946000,2023-02-27
24,Tesztautomatizáló / szoftvertesz...,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/tesztautomatizaloszoftvertesztelo/2948000,2023-02-27
25,Beágyazott programozó,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/beagyazott-programozo/2949000,2023-02-27
26,Sr. Staff Software Architect,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/sr-staff-software-architect/2950000,2023-02-27
27,Python Developer,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/python-developer/2951000,2023-02-27
28,"Software Engineer - ""EHL-AW""",Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/software-engineer-ehl-aw/2953000,2023-02-27
29,Data Engineer - OPJ,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/data-engineer-opj/2954000,2023-02-27
30,Senior SW Developer: Full Stack ...,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/senior-sw-developer:-full-stack-engineer/2955000,2023-02-27
31,IT - Systems Engineer,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/it-systems-engineer/2957000,2023-02-27
