ID,Main,Location,Corporation,Href,Date
72,Safety Assurance and Development Manager,Budapest,WIZZ Air Hungary Zrt.,https://www.profession.hu/allas/safety-assurance-and-development-manager-wizz-air-hungary-zrt-2115173?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
73,IT alkalmazásüzemeltetőKarriertipp!,Otthonról végezhető,ProperIT Consulting Kft.,https://www.profession.hu/allas/it-alkalmazasuzemelteto-properit-consulting-kft-2101666?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
74,ServiceNow Developer,Budapest,Vision Recruitment Kft.,https://www.profession.hu/allas/servicenow-developer-vision-recruitment-kft-2105881?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
75,IT rendszermérnök,Fejér megye,3 for IT Kft.,https://www.profession.hu/allas/it-rendszermernok-for-it-kft-2106002?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
76,Automation Business Analyst (RPA),Budapest,Vision Recruitment Kft.,https://www.profession.hu/allas/automation-business-analyst-rpa-vision-recruitment-kft-2101494?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
77,Automation Developer (RPA),Budapest,Vision Recruitment Kft.,https://www.profession.hu/allas/automation-developer-rpa-vision-recruitment-kft-2101468?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
78,Rendszerszervező (corporate területre),Budapest,Raiffeisen Bank Zrt.,https://www.profession.hu/allas/rendszerszervezo-corporate-teruletre-raiffeisen-bank-zrt-budapest-2115513?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
79,Polish Speaking Service Desk Technician,Otthonról végezhető,Transcom Hungary Kft.,https://www.profession.hu/allas/polish-speaking-service-desk-technician-transcom-hungary-kft-2105868?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
80,Swedish Speaking Service Desk Technician,Otthonról végezhető,Transcom Hungary Kft.,https://www.profession.hu/allas/swedish-speaking-service-desk-technician-transcom-hungary-kft-2105863?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
81,Senior RPA Fejlesztő - UIPATH (KD),"Budapest, XIII. kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/senior-rpa-fejleszto-uipath-kd-tech-people-hungary-kft-budapest-2115497?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
82,Projektmenedzser,Budapest,Nemzeti Útdíjfizetési Szolgáltató Zrt.,https://www.profession.hu/allas/projektmenedzser-nemzeti-utdijfizetesi-szolgaltato-zrt-2115063?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
83,Application administrator,Budapest,ADWEKO Hungary Kft.,https://www.profession.hu/allas/application-administrator-adweko-hungary-kft-2101567?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
84,Junior adatbázis specialista,"1132 Budapest, Váci út 30.",EOS Faktor Zrt.,https://www.profession.hu/allas/junior-adatbazis-specialista-eos-faktor-zrt-budapest-2101399?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
85,ServiceNow Admin / low-code Developer,"Budapest, Pécs",ALDI International IT Services Kft.,https://www.profession.hu/allas/servicenow-admin-low-code-developer-aldi-international-it-services-kft-2107394?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
86,Jármű integrációs szakember / mérnök,8900 Zalaegerszeg,AVL,https://www.profession.hu/allas/jarmu-integracios-szakember-mernok-avl-zalaegerszeg-2111404?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
87,Ügyfélkapcsolati munkatárs,"1141 Budapest, Szugló utca 83-85.",UCS RKeepeR Kft.,https://www.profession.hu/allas/ugyfelkapcsolati-munkatars-ucs-rkeeper-kft-budapest-2111429?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
88,Szoftver Teszt Automatizálási Mérnök,"2351 Alsónémedi, GLS Európa u. 2.",GLS General Log.SystemsHungary Kft.,https://www.profession.hu/allas/szoftver-teszt-automatizalasi-mernok-gls-general-log-systemshungary-kft-alsonemedi-2101386?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
89,Koordináta mérőgép programozó,"4031 Debrecen, Határ út 1/c.",Oerlikon Eldim (HU) Kft.,https://www.profession.hu/allas/koordinata-merogep-programozo-oerlikon-eldim-hu-kft-debrecen-2104815?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
90,Adatmenedzser,"Budapest, 11. kerület, Dombóvári út 26.",E2 Hungary Zrt.,https://www.profession.hu/allas/adatmenedzser-e-hungary-zrt-budapest-2105610?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
91,Tesztkörnyezet üzemeltető,Budapest,FX SOFTWARE ZRt.,https://www.profession.hu/allas/tesztkornyezet-uzemelteto-fx-software-zrt-2111344?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
92,Műszaki informatikus,Szombathely,Schaeffler Savaria Kft.,https://www.profession.hu/allas/muszaki-informatikus-schaeffler-savaria-kft-szombathely-2111408?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
93,Informatikai vezető,Csongrád-Csanád megye,BECK AND PARTNERS Kft.,https://www.profession.hu/allas/informatikai-vezeto-beck-and-partners-kft-szeged-2115452?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
94,Site Reliability Engineer Commerce Solutions,Országosan bárhonnan pályázható,ALDI International IT Services Kft.,https://www.profession.hu/allas/site-reliability-engineer-commerce-solutions-aldi-international-it-services-kft-2105059?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
95,DevOps / Site Reliability Engineer (SRE),Országosan bárhonnan pályázható,ALDI International IT Services Kft.,https://www.profession.hu/allas/devops-site-reliability-engineer-sre-aldi-international-it-services-kft-2105046?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
96,Üzleti elemző,Budapest XIII. kerület,MKK Magyar Követeléskezelő Zrt.,https://www.profession.hu/allas/uzleti-elemzo-mkk-magyar-koveteleskezelo-zrt-budapest-2100941?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
97,Embedded test engineer (LJP),Érd,Tech People Hungary Kft.,https://www.profession.hu/allas/embedded-test-engineer-ljp-tech-people-hungary-kft-erd-2115437?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
98,C++ Senior Software Engineer,Budapest,Morgan Stanley Magyarország Elemző Kft.,https://www.profession.hu/allas/c-senior-software-engineer-morgan-stanley-magyarorszag-elemzo-kft-2101461?sessionId=2a9db4b04157708eff0a09e84daab928,<class 'datetime.date'>
