ID,Main,Location,Corporation,Href,Date
0,Senior Java Engineer,Budapest,RecruIT Kft.,https://www.cvonline.hu/hu/allas/senior-java-engineer-1041681,2023-03-04
1,Teszteszköz fejlesztő mérnök,Budapest,HSA Kft.,https://www.cvonline.hu/hu/allas/teszteszkoz-fejleszto-mernok-1209779,2023-03-04
2,Frontend Fejlesztő,Pécs,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/frontend-fejleszto-1171726,2023-03-04
3,IT Specialist,Tiszaújváros,HSA Kft.,https://www.cvonline.hu/hu/allas/it-specialist-1119557,2023-03-04
4,Rendszergazda,Tiszaújváros,HSA Kft.,https://www.cvonline.hu/hu/allas/rendszergazda-1201062,2023-03-04
5,Senior Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-1100843,2023-03-04
6,Software engineer team lead,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-team-lead-1100844,2023-03-04
7,Cisco Data 2nd Line Engineer,Szeged,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/cisco-data-2nd-line-engineer-1225481,2023-03-04
8,Front-End Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/front-end-developer-1225484,2023-03-04
9,Cybersecurity Project Manager,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/cybersecurity-project-manager-1181127,2023-03-04
10,Senior Full-stack developer C#/Angular,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-full-stack-developer-c-angular-1219776,2023-03-04
11,Data Scientist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/data-scientist-1219778,2023-03-04
12,SAP Key user MM/PP,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sap-key-user-mm-pp-1176538,2023-03-04
13,Java backend developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/java-backend-developer-1217238,2023-03-04
14,Senior Software Engineer – Full-stack/Mobile,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-full-stack-mobile-1215333,2023-03-04
15,Frontend Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/frontend-developer-1215897,2023-03-04
16,Processing Support Specialist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/processing-support-specialist-1218535,2023-03-04
17,IT Support,Heves,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-support-1256628,2023-03-04
18,Cybersecurity & Safety Analyst – Előfejlesztés (K  F   I),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/cybersecurity-safety-analyst-elofejlesztes-k-f-i-1199286,2023-03-04
19,Senior Azure Architect,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-azure-architect-1234960,2023-03-04
20,Full-stack C#/Angular,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/full-stack-c-angular-1234965,2023-03-04
21,C++ developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/c-developer-1234966,2023-03-04
22,Security Management Specialist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/security-management-specialist-1234967,2023-03-04
23,Information Security Analyst,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/information-security-analyst-1234968,2023-03-04
24,IT KOORDINÁTOR,Fejér,IMPC Personnel Hungária Kft.,https://www.cvonline.hu/hu/allas/it-koordinator-1203054,2023-03-04
25,System Administrator,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/system-administrator-1155595,2023-03-04
26,Operator 7X24,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/operator-7x24-1207774,2023-03-04
27,Junior Data Scientist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-data-scientist-1239024,2023-03-04
28,Security Tech Professional,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/security-tech-professional-1239025,2023-03-04
29,Full Stack Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/full-stack-engineer-1239027,2023-03-04
30,Software Project Manager,Szombathely,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-project-manager-1239031,2023-03-04
31,SW Project quality specialist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sw-project-quality-specialist-1239032,2023-03-04
32,IAM Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/iam-engineer-1180136,2023-03-04
33,Implementation Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/implementation-engineer-1218536,2023-03-04
34,Devops Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/devops-engineer-1218537,2023-03-04
35,Embedded Penetration Tester (Ethical Hacker),Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/embedded-penetration-tester-ethical-hacker-1207770,2023-03-04
36,Software Engineer Front-end,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-front-end-1212506,2023-03-04
37,Cloud Analyzer Specialit,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/cloud-analyzer-specialit-1219781,2023-03-04
38,Software Project Manager - Automotive industry,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-project-manager-automotive-industry-1253666,2023-03-04
39,SQL Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/sql-developer-1253669,2023-03-04
40,Product Cybersecurity GRC/Auditor,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/product-cybersecurity-grc-auditor-1253670,2023-03-04
41,MLOps Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/mlops-engineer-1205740,2023-03-04
42,Senior Python Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-python-software-engineer-1217236,2023-03-04
43,Full-stack developer C#/Angular - Medior,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/full-stack-developer-c-angular-medior-1219771,2023-03-04
44,RPA Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/rpa-developer-1246159,2023-03-04
45,Senior Middleware/Integration Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-cloud-big-data-engineer-1246161,2023-03-04
46,Service Delivery Manager,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/service-delivery-manager-1207773,2023-03-04
47,PROJECT MANAGER (System Validation),Veszprém,IMPC Personnel Hungária Kft.,https://www.cvonline.hu/hu/allas/project-manager-system-validation-1145038,2023-03-04
48,Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-1100710,2023-03-04
49,Szoftvertesztelő gyakornok,Budapest,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/szoftvertesztelo-gyakornok-1242702,2023-03-04
50,Senior Software Engineer,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-software-engineer-1259397,2023-03-04
51,Software Engineering Lead,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineering-lead-1201886,2023-03-04
52,Full-stack developer (node.js),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/full-stack-developer-nodejs-1218456,2023-03-04
53,Intermediate Application Security Analyst,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/intermediate-application-security-analyst-1249815,2023-03-04
54,szoftverfejlesztő mérnök,Esztergom,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szoftverfejleszto-mernok-1256566,2023-03-04
55,Lead Software Engineer (Java),Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/lead-software-engineer-java-1187394,2023-03-04
56,Vulnerability Reporting Analyst,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/vulnerability-reporting-analyst-1246065,2023-03-04
57,JAVA FEJLESZTŐ,Győr-Moson-Sopron,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/java-fejleszto-1222147,2023-03-04
58,Python Software Engineer/Modelling Expert,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/python-software-engineer-modelling-expert-1253574,2023-03-04
59,IT specialist,Tiszaújváros,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-specialist-1118984,2023-03-04
60,Manuális Tesztelő,Budapest,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/manualis-tesztelo-1259285,2023-03-04
61,Senior Software Engineer (.NET),Budapest,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/senior-software-engineer-net-1253503,2023-03-04
62,Senior Full-Stack Fejlesztő,Szeged,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/senior-full-stack-fejleszto-1253531,2023-03-04
63,Security Architect,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/security-architect-1259256,2023-03-04
64,Linux Fejlesztőmérnök,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/linux-fejlesztomernok-1259264,2023-03-04
65,IT Rendszergazda,Kecskemét,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-rendszergazda-1256515,2023-03-04
66,Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-1100709,2023-03-04
67,Fejlesztési csapatvezető,Debrecen,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/fejlesztesi-csapatvezeto-1229809,2023-03-04
68,IT officer,"Polgárdi, 8154 Magyarország",Work Force Kft.,https://www.cvonline.hu/hu/allas/rendszergazda-1259242,2023-03-04
69,IT mérnök (Tatabánya),"Környe, 2851 Magyarország",Hire-One Kft.,https://www.cvonline.hu/hu/allas/it-mernok-tatabanya-1249716,2023-03-04
70,Szerver és hálózat rendszeradminisztrátor - Server and Network administrator,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szerver-es-halozat-rendszeradminisztrator-1189165,2023-03-04
71,IT Expert SAP WM/IM and warehousing,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-expert-sap-wm-im-and-warehousing-1249718,2023-03-04
72,Python Developer for Engineering Expert,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/python-developer-engineering-expert-1217817,2023-03-04
73,FULL STACK FEJLESZTŐ (ANGULAR/NODE.JS),Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/full-stack-fejleszto-angular-nodejs-1249686,2023-03-04
74,SERVICENOW DEVELOPER,"Budapest, Pest",Vision Recruitment Kft.,https://www.cvonline.hu/hu/standard/allas/servicenow-developer-1256465,2023-03-04
75,KONSTRUKTŐR (16-2059),"Tatabánya, 2800 Magyarország, Komárom-Esztergom",HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/konstruktor-16-2059-1253467,2023-03-04
76,Kiemelt        TERMÉKFEJLESZTŐ MÉRNÖK,"Téglás, 4243 Magyarország, Hajdú-Bihar",HAJDU Hajdúsági Ipari Zrt.,https://www.cvonline.hu/hu/premium/allas/termekfejleszto-mernok-1262426,2023-03-04
77,Medior/Senior Test Automation Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/medior-senior-test-automation-engineer-974148,2023-03-04
78,Junior .NET developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-net-developer-1198726,2023-03-04
79,Kiemelt        Műszaki előkészítő munkatárs,"Szombathely, Vas",Vasi Flansch Kft.,https://www.cvonline.hu/hu/premium/allas/muszaki-elokeszito-munkatars-1259178,2023-03-04
80,SAP IT SPECIALISTA (16-2075),Veszprém,HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/sap-it-specialista-16-2075-1256426,2023-03-04
81,Spanish speaking Service Desk Agent,"Budapest, Pest",Vision Recruitment Kft.,https://www.cvonline.hu/hu/standard/allas/spanish-speaking-service-desk-agent-1262401,2023-03-04
82,Automation Developer (RPA),"Budapest, Pest",Vision Recruitment Kft.,https://www.cvonline.hu/hu/standard/allas/automation-developer-rpa-1253426,2023-03-04
83,Kiemelt        ENGINEERING SUPPORT (DEBRECEN),"Debrecen, Hajdú-Bihar",Diehl Aviation,https://www.cvonline.hu/hu/premium/allas/engineering-support-debrecen-1262387,2023-03-04
84,ANGULAR / JAVASCRIPT FEJLESZTŐ,"Szeged, Csongrád",Produkteam Kft.,https://www.cvonline.hu/hu/standard/allas/angular-javascript-fejleszto-szeged-1259154,2023-03-04
85,SZOFTVERFEJLESZTŐ,"Szeged, Csongrád, Pécs, Baranya",Produkteam Kft.,https://www.cvonline.hu/hu/standard/allas/szoftver-fejleszto-szeged-pecs-1259155,2023-03-04
86,Senior Service Operations Engineer,Debrecen,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/technical-support-specialist-level-2-953970,2023-03-04
87,Junior Service Operations Engineer,Debrecen,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-service-operations-engineer-1180520,2023-03-04
88,Software Engineer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/software-engineer-1119782,2023-03-04
89,Data and AI Solution Architect,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/data-and-ai-solution-architect-1211255,2023-03-04
90,INFORMÁCIÓBIZTONSÁGI SZAKÉRTŐ MUNKATÁRS,"Budapest, Pest",MKB Bank Nyrt.,https://www.cvonline.hu/hu/standard/allas/informaciobiztonsagi-szakerto-munkatars-1253414,2023-03-04
91,JUNIOR SAP® TANÁCSADÓ ÉS FEJLESZTŐ,Baranya,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/junior-sapr-tanacsado-es-fejleszto-1167676,2023-03-04
92,VÁLLALOZÁS VEZETŐ / ELŐKÉSZÍTÉS VEZETŐ (bp1329),"Budapest, Pest",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/vallalozas-vezeto-elokeszites-vezeto-bp1329-1259135,2023-03-04
93,"ÉPÍTÉSVEZETŐ ÚT-, KÖZMŰÉPÍTŐ(bp1330)","Budapest, Pest, Budapest",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/epitesi-vezeto-ut-kozmuepito-bp1330-1259136,2023-03-04
94,Kiemelt        Microsoft Rendszergazda,"Budapest, Pest",Pannon Support Rendszerház Kft.,https://www.cvonline.hu/hu/premium/allas/microsoft-rendszergazda-1262239,2023-03-04
95,Adatvédelmi Szakértő,"Budapest, Pest",MTB Magyar Takarékszövetkezeti Bank Zrt.,https://www.cvonline.hu/hu/standard/allas/adatvedelmi-szakerto-1259126,2023-03-04
96,Junior Folyamatmérnök (Székesfehérvár),Székesfehérvár,Hire-One Kft.,https://www.cvonline.hu/hu/allas/junior-folyamatmernok-szekesfehervar-1234571,2023-03-04
97,Folyamatmérnök (Székesfehérvár),Székesfehérvár,Hire-One Kft.,https://www.cvonline.hu/hu/allas/folyamatmernok-szekesfehervar-1234572,2023-03-04
98,IT security specialist,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/cyber-security-specialist-1195553,2023-03-04
99,Digital Solutions Support Coordinator / IT Asszisztens,Budapest,PBS International Kft.,https://www.cvonline.hu/hu/allas/digital-solutions-support-coordinator-it-asszisztens-1242411,2023-03-04
100,MŰSZAKI ELŐKÉSZÍTŐ (w338),"Eger, Heves",WORKLIFE Hungary,https://www.cvonline.hu/hu/standard/allas/muszaki-elokeszito-w338-1259105,2023-03-04
101,Site Cybersecurity Officer - Veszprém,Veszprém,T-HR Kft.,https://www.cvonline.hu/hu/allas/site-cybersecurity-officer-veszprem-1193592,2023-03-04
102,IT kontroller,"Budapest, Pest",BKV Zrt.,https://www.cvonline.hu/hu/standard/allas/it-kontroller-1253378,2023-03-04
103,Kiemelt        Szoftverfejlesztő,"Budapest, Pest",Központi Statisztikai Hivatal,https://www.cvonline.hu/hu/premium/allas/szoftverfejleszto-1249527,2023-03-04
104,Kiemelt        Biztonságtechnikai műszerész/mérnök,"Győr, Győr-Moson-Sopron, Szarajevó, Bosznia-Hercegovina, Bosznia-Hercegovina, Baranya, Bács-Kiskun",CRITERION Biztonságtechnikai Zrt.,https://www.cvonline.hu/hu/premium/allas/biztonsagtechnikai-muszeresz-mernok-1253350,2023-03-04
105,IT termelés támogató,"Mátészalka, 4700 Magyarország, Szabolcs-Szatmár-Bereg",Carl Zeiss Vision Hungary Kft.,https://www.cvonline.hu/hu/master/allas/it-termeles-tamogato-1262253,2023-03-04
106,Kiemelt        Production IT Support,"Mátészalka, 4700 Magyarország, Szabolcs-Szatmár-Bereg",Carl Zeiss Vision Hungary Kft.,https://www.cvonline.hu/hu/master/allas/production-it-support-1262235,2023-03-04
107,SENIOR DEVOPS ENGINEER,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-devops-engineer-1130479,2023-03-04
108,VMWARE RENDSZERMÉRNÖK,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/vmware-rendszermernok-1209314,2023-03-04
109,Senior Python developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-python-developer-1216163,2023-03-04
110,Senior IT projektvezető,Pápa,Hire-One Kft.,https://www.cvonline.hu/hu/allas/senior-it-projektvezeto-1262262,2023-03-04
111,BELSŐÉPÍTÉSZ (16-2068),"Budapest, Pest",HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/belsoepitesz-16-2068-1256230,2023-03-04
112,Digitalization team leader,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/digitalization-team-leader-1253245,2023-03-04
113,C Software Engineer,Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/c-software-engineer-1262283,2023-03-04
114,Technical Support Engineer,Budapest,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-support-tesztelo-1181630,2023-03-04
115,Technical Support Engineer - Junior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-software-engineer-1038851,2023-03-04
116,Lead Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/lead-software-engineer-1005993,2023-03-04
117,"Principal Engineer, Full Stack Architect",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/principal-engineer-full-stack-architect-1227663,2023-03-04
118,Security Tech Specialist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/security-tech-specialist-1225122,2023-03-04
119,Technical Security Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/technical-security-engineer-1225123,2023-03-04
120,German or French speaking Application Support Analyst,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/german-or-french-speaking-application-support-analyst-1189889,2023-03-04
121,German/French speaking Application Support Analyst,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/german-french-speaking-application-support-analyst-1193324,2023-03-04
122,"Fullstack Developer (Java,Angular)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/fullstack-developer-javaangular-1242197,2023-03-04
123,Service Desk Agent,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/service-desk-agent-1258943,2023-03-04
124,Oracle Backend Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/oracle-backend-software-engineer-1253201,2023-03-04
125,Medior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/medior-java-developer-1249374,2023-03-04
126,Java Team Leader,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/java-team-leader-1249375,2023-03-04
127,Senior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-1249376,2023-03-04
128,Test Automation Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/test-automation-engineer-1249387,2023-03-04
129,IT Operations Administrator,Jász-Nagykun-Szolnok,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-operations-administrator-1249391,2023-03-04
130,Webfejlesztő,"Szekszárd, 7100 Magyarország",Trenkwalder Kft,https://www.cvonline.hu/hu/allas/webfejleszto-1262489,2023-03-04
131,Python fejlesztő,"Budapest, Hungary",Jobmarketing Kft,https://www.cvonline.hu/hu/allas/python-fejleszto-1256151,2023-03-04
132,Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-968673,2023-03-04
133,Kiemelt        Security Solution Administrator - Antivirus Operation (REF565Y),"Budapest, Pécs, Debrecen, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/security-solution-administrator-antivirus-operation-ref565y-1256122,2023-03-04
134,SAP Engineer  (REF253P),"Budapest, Szeged, Pécs, Debrecen",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/sap-engineer-ref253p-1256123,2023-03-04
135,Kiemelt        Security Solution Administrator - Platform Operation (REF1249B),"Pécs, Budapest, Szeged, Debrecen",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/security-solution-administrator-platform-operation-ref1249b-1256126,2023-03-04
