ID,Main,Location,Corporation,Href,Date
151,O365 Privacy/Compliance Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/o365-privacycompliance-engineer/2059000,2023-02-28
152,Vulnerability Reporting Analyst,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/vulnerability-reporting-analyst/2060000,2023-02-28
153,Senior Red Team Operations & Pen...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-red-team-operationspenetration-testing/2061000,2023-02-28
154,Intermediate Application Securit...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/intermediate-application-security-analyst/2062000,2023-02-28
155,Hálózatépítő munkatárs,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/halozatepito-munkatars/2063000,2023-02-28
156,Senior Devops Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-devops-engineer/2064000,2023-02-28
157,SAP MM consultant/analyst - focu...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-mm-consultantanalyst-focusing-on-inbound-logistics/2066000,2023-02-28
158,Frontend Software Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/frontend-software-engineer/2067000,2023-02-28
159,SAP Senior Consultant - Producti...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-senior-consultant-production-planning/2072000,2023-02-28
160,SAP IT Application consultant Co...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-it-application-consultant-controlling/2073000,2023-02-28
161,SAP IBP Consultant,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-ibp-consultant/2074000,2023-02-28
162,Senior DevOps Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-devops-engineer/2076000,2023-02-28
163,SAP SD Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-sd-consultantanalyst/2077000,2023-02-28
164,SAP SCM Consultant/Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-scm-consultantanalyst/2078000,2023-02-28
165,IT Expert SAP WM/IM and warehousing,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/it-expert-sap-wmim-and-warehousing/2079000,2023-02-28
166,C++ Developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/c-developer/2081000,2023-02-28
167,Senior C++ developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/senior-c-developer/2082000,2023-02-28
168,Senior Data Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-data-engineer/2084000,2023-02-28
169,Intermediate License Management ...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/intermediate-license-management-analyst/2085000,2023-02-28
170,SAP Project Coordinator,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-project-coordinator/2086000,2023-02-28
171,Server and Network Management te...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/server-and-network-management-team-leader/2087000,2023-02-28
172,Szerver és hálózat rendszeradmin...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/szerver-es-halozat-rendszeradminisztrator-server-and-network-administrator/2088000,2023-02-28
173,Embedded software developer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/embedded-software-developer-medior/2089000,2023-02-28
174,Rendszeradminisztrátor - IT infr...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/rendszeradminisztrator-it-infrastrukturasystem-administrator-it-infrastructure/2091000,2023-02-28
175,Java developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/java-developer/2092000,2023-02-28
176,Project quality specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/project-quality-specialist/2093000,2023-02-28
177,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2094000,2023-02-28
178,Cloud Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cloud-engineer-azure/2095000,2023-02-28
179,Devops Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer/2096000,2023-02-28
180,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2097000,2023-02-28
181,Software engineer team lead,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer-team-lead/2098000,2023-02-28
182,Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer/2099000,2023-02-28
183,Senior Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-software-engineer/2100000,2023-02-28
184,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2101000,2023-02-28
185,Backend Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/backend-engineer-scala-protect-team/2102000,2023-02-28
186,Lead Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/lead-software-engineer-java/2104000,2023-02-28
187,Lead Developer IoT Cloud,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/lead-developer-iot-cloud/2105000,2023-02-28
188,Cplace Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cplace-java-developer/2106000,2023-02-28
189,DevOps Engineer in Platform Engi...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer-in-platform-engineering/2107000,2023-02-28
190,Java Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-software-engineer-in-platform-engineering/2108000,2023-02-28
191,Cloud Platform Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/cloud-platform-engineer/2109000,2023-02-28
192,IoT Backend Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/iot-backend-developer/2111000,2023-02-28
193,Java server/client Software Engi...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-serverclient-software-engineer/2112000,2023-02-28
194,DevOps Engineer IoT Cloud,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer-iot-cloud/2113000,2023-02-28
195,Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer-angularjsjava/2114000,2023-02-28
196,Cloud Data Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cloud-data-engineer/2115000,2023-02-28
197,Java_JavaScript Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java_javascript-developer/2116000,2023-02-28
198,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/2117000,2023-02-28
199,DevOps Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer/2118000,2023-02-28
200,Specialist IT PA Governance & St...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/specialist-it-pa-governancestrategy/2119000,2023-02-28
201,Network & Security Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/networksecurity-engineer/2120000,2023-02-28
202,Network Security Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/network-security-engineer/2121000,2023-02-28
203,Application Support Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/application-support-engineer/2122000,2023-02-28
204,M365 Platform Management & Opera...,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/m365-platform-managementoperations-expert/2124000,2023-02-28
205,SAP Consultant ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-consultant-pp/2028000,2023-02-28
206,SAP Solution Architect,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-solution-architect/2029000,2023-02-28
207,ABAP Developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/abap-developer/2030000,2023-02-28
208,Master Data Expert,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/master-data-expert/2031000,2023-02-28
209,SAP BW/4HANA supporter,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/sap-bw4hana-supporter/2032000,2023-02-28
210,Python Developer for Engineering...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/python-developer-for-engineering-expert/2033000,2023-02-28
211,SAP Ariba Expert,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-ariba-expert/2034000,2023-02-28
212,SAP EWM Application Consultant,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-ewm-application-consultant/2035000,2023-02-28
213,SAP Master Data Application Cons...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-master-data-application-consultant/2036000,2023-02-28
214,SAP ABAP Developer - Specialist,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/sap-abap-developer-specialist/2037000,2023-02-28
215,Alkalmazás támogató,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/alkalmazas-tamogato/2038000,2023-02-28
216,IT specialist,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/it-specialist/2040000,2023-02-28
217,Function developer - transmission,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/function-developer-transmission/2041000,2023-02-28
218,Software Test Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-test-engineer/2043000,2023-02-28
219,IT Product Owner,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/it-product-owner/2044000,2023-02-28
220,Multilingual Service Desk Analyst,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/multilingual-service-desk-analyst/2045000,2023-02-28
221,Senior Python developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-python-developer/2046000,2023-02-28
222,Warranty Data Analyst,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/warranty-data-analyst/2047000,2023-02-28
223,Angular Developer,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/angular-developer/2349000,2023-02-28
