ID,Main,Location,Corporation,Href,Date
114,EDI Specialist (REF929P),Budapest,Deutsche Telekom IT Solutions,/allas/edi_specialist_ref929p/IC-9221#adtype=dirCU,2023-04-04
115,Release Manager (REF1582W),Budapest,Deutsche Telekom IT Solutions,/allas/release_manager_ref1582w/UL-7139#adtype=dirCU,2023-04-04
116,Szoftver tesztautomatizáló mérnök (biztonságkritikus diagnosztika),Budapest,Thyssenkrupp,/allas/szoftver_tesztautomatizalo_mernok_biztonsagkritikus_diagnosztika/OS-7075#adtype=dirCU,2023-04-04
117,Web application developer (REF1266O),Budapest,Deutsche Telekom IT Solutions,/allas/web_application_developer_ref1266o/ZM-6750#adtype=dirCU,2023-04-04
118,Chapter Lead - Cloud Services (REF1560Z),Budapest,Deutsche Telekom IT Solutions,/allas/chapter_lead_cloud_services_ref1560z/FY-7331#adtype=dirCU,2023-04-04
119,DevOps Engineer Cloud of Things (REF923S),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_cloud_of_things_ref923s/QR-0445#adtype=dirCU,2023-04-04
120,Quality & Process Manager - hálózatos területen (REF1537D),Szeged,Deutsche Telekom IT Solutions,/allas/quality_process_manager_halozatos_teruleten_ref1537d/IU-2253#adtype=dirCU,2023-04-04
121,IT Security Manager (REF1606M),Budapest,Deutsche Telekom IT Solutions,/allas/it_security_manager_ref1606m/OR-0839#adtype=dirCU,2023-04-04
122,Hardver szériatámogató mérnök,Budapest,Thyssenkrupp,/allas/hardver_szeriatamogato_mernok/TT-7320#adtype=dirCU,2023-04-04
123,Application Administrator (Linux-Java) (REF113X),Budapest,Deutsche Telekom IT Solutions,/allas/application_administrator_linux_java_ref113x/VC-7280#adtype=dirCU,2023-04-04
124,Team Leader - Data Engineering (REF462H),Budapest,Deutsche Telekom IT Solutions,/allas/team_leader_data_engineering_ref462h/PG-5085#adtype=dirCU,2023-04-04
125,Hardverfejlesztő mérnök,Budapest,Thyssenkrupp,/allas/hardverfejleszto_mernok/BD-0809#adtype=dirCU,2023-04-04
126,System Administrator - Citrix (REF676D),Budapest,Deutsche Telekom IT Solutions,/allas/system_administrator_citrix_ref676d/NO-9689#adtype=dirCU,2023-04-04
